id,comuna,n,date,address,address2,empty_address,lat,lon,aprox,region,zoom
126,La Union,9,3/30/2020,"La Union, Region de los Rios, Chile","La+Union,+Region+de+los+Rios,+Chile",0,-40.2952749,-73.079328,0,Los Rios,9
127,Lanco,2,3/30/2020,"Lanco, Region de los Rios, Chile","Lanco,+Region+de+los+Rios,+Chile",0,-39.4510021,-72.7883715,1,Los Rios,9
128,Mafil,2,3/29/2020,"Mafil, Region de los Rios, Chile","Mafil,+Region+de+los+Rios,+Chile",0,-39.6648976,-72.9571573,1,Los Rios,9
129,Mafil,2,3/30/2020,"Mafil, Region de los Rios, Chile","Mafil,+Region+de+los+Rios,+Chile",0,-39.6648976,-72.9571573,1,Los Rios,9
130,Paillaco,2,3/30/2020,"Paillaco, Region de los Rios, Chile","Paillaco,+Region+de+los+Rios,+Chile",0,-40.0719058,-72.8792485,1,Los Rios,9
131,Rio Bueno,1,3/29/2020,"Rio Bueno, Region de los Rios, Chile","Rio+Bueno,+Region+de+los+Rios,+Chile",0,-40.3313422,-72.9485366,1,Los Rios,9
132,Rio Bueno,1,3/30/2020,"Rio Bueno, Region de los Rios, Chile","Rio+Bueno,+Region+de+los+Rios,+Chile",0,-40.3313422,-72.9485366,1,Los Rios,9
133,Valdivia,12,3/29/2020,"Valdivia, Region de los Rios, Chile","Valdivia,+Region+de+los+Rios,+Chile",0,-39.8335811,-73.215417,0,Los Rios,9
134,Valdivia,45,3/30/2020,"Valdivia, Region de los Rios, Chile","Valdivia,+Region+de+los+Rios,+Chile",0,-39.8335811,-73.215417,0,Los Rios,9
135,Cabo de Hornos,5,3/29/2020,"Cabo de Hornos, Region de Magallanes, Chile","Cabo+de+Hornos,+Region+de+Magallanes,+Chile",0,-54.933333,-67.616667,0,Magallanes,7
136,Cabo de Hornos,6,3/30/2020,"Cabo de Hornos, Region de Magallanes, Chile","Cabo+de+Hornos,+Region+de+Magallanes,+Chile",0,-54.933333,-67.616667,0,Magallanes,7
137,Natales,1,3/29/2020,"Natales, Region de Magallanes, Chile","Natales,+Region+de+Magallanes,+Chile",0,-51.733333,-72.516667,0,Magallanes,7
138,Natales,4,3/30/2020,"Natales, Region de Magallanes, Chile","Natales,+Region+de+Magallanes,+Chile",0,-51.733333,-72.516667,0,Magallanes,7
139,Punta Arenas,29,3/29/2020,"Punta Arenas, Region de Magallanes, Chile","Punta+Arenas,+Region+de+Magallanes,+Chile",0,-53.1638329,-70.9170683,0,Magallanes,7
140,Punta Arenas,87,3/30/2020,"Punta Arenas, Region de Magallanes, Chile","Punta+Arenas,+Region+de+Magallanes,+Chile",0,-53.1638329,-70.9170683,0,Magallanes,7
141,Cauquenes,2,3/29/2020,"Cauquenes, Region del Maule, Chile","Cauquenes,+Region+del+Maule,+Chile",0,-35.9676285,-72.3222331,1,Maule,10
142,Cauquenes,2,3/30/2020,"Cauquenes, Region del Maule, Chile","Cauquenes,+Region+del+Maule,+Chile",0,-35.9676285,-72.3222331,1,Maule,10
143,Colbun,2,3/29/2020,"Colbun, Region del Maule, Chile","Colbun,+Region+del+Maule,+Chile",0,-35.699248,-71.4146915,1,Maule,10
144,Colbun,4,3/30/2020,"Colbun, Region del Maule, Chile","Colbun,+Region+del+Maule,+Chile",0,-35.699248,-71.4146915,0,Maule,10
145,Curico,6,3/29/2020,"Curico, Region del Maule, Chile","Curico,+Region+del+Maule,+Chile",0,-34.9779853,-71.2528803,0,Maule,10
146,Curico,8,3/30/2020,"Curico, Region del Maule, Chile","Curico,+Region+del+Maule,+Chile",0,-34.9779853,-71.2528803,0,Maule,10
147,Linares,4,3/29/2020,"Linares, Region del Maule, Chile","Linares,+Region+del+Maule,+Chile",0,-35.846407,-71.5996137,0,Maule,10
148,Linares,6,3/30/2020,"Linares, Region del Maule, Chile","Linares,+Region+del+Maule,+Chile",0,-35.846407,-71.5996137,0,Maule,10
149,Longavi,1,3/29/2020,"Longavi, Region del Maule, Chile","Longavi,+Region+del+Maule,+Chile",0,-35.9636265,-71.6831251,1,Maule,10
150,Longavi,1,3/30/2020,"Longavi, Region del Maule, Chile","Longavi,+Region+del+Maule,+Chile",0,-35.9636265,-71.6831251,1,Maule,10
151,Maule,1,3/29/2020,"Maule, Region del Maule, Chile","Maule,+Region+del+Maule,+Chile",0,-35.5163603,-71.5723953,1,Maule,10
152,Maule,2,3/30/2020,"Maule, Region del Maule, Chile","Maule,+Region+del+Maule,+Chile",0,-35.5163603,-71.5723953,1,Maule,10
153,Molina,1,3/29/2020,"Molina, Region del Maule, Chile","Molina,+Region+del+Maule,+Chile",0,-35.1164987,-71.2829759,1,Maule,10
154,Molina,2,3/30/2020,"Molina, Region del Maule, Chile","Molina,+Region+del+Maule,+Chile",0,-35.1164987,-71.2829759,1,Maule,10
155,Parral,4,3/29/2020,"Parral, Region del Maule, Chile","Parral,+Region+del+Maule,+Chile",0,-36.1406484,-71.8227528,0,Maule,10
156,Parral,4,3/30/2020,"Parral, Region del Maule, Chile","Parral,+Region+del+Maule,+Chile",0,-36.1406484,-71.8227528,0,Maule,10
157,Pelluhue,1,3/29/2020,"Pelluhue, Region del Maule, Chile","Pelluhue,+Region+del+Maule,+Chile",0,-35.8141512,-72.5749979,1,Maule,10
158,Pelluhue,2,3/30/2020,"Pelluhue, Region del Maule, Chile","Pelluhue,+Region+del+Maule,+Chile",0,-35.8141512,-72.5749979,1,Maule,10
159,Rio Claro,1,3/29/2020,"Rio Claro, Region del Maule, Chile","Rio+Claro,+Region+del+Maule,+Chile",0,-35.2808267,-71.2599507,1,Maule,10
160,Rio Claro,1,3/30/2020,"Rio Claro, Region del Maule, Chile","Rio+Claro,+Region+del+Maule,+Chile",0,-35.2808267,-71.2599507,1,Maule,10
161,Romeral,1,3/29/2020,"Romeral, Region del Maule, Chile","Romeral,+Region+del+Maule,+Chile",0,-34.933333,-71.316667,1,Maule,10
162,Romeral,1,3/30/2020,"Romeral, Region del Maule, Chile","Romeral,+Region+del+Maule,+Chile",0,-34.933333,-71.316667,1,Maule,10
163,San Javier,1,3/30/2020,"San Javier, Region del Maule, Chile","San+Javier,+Region+del+Maule,+Chile",0,-35.595683,-71.7411256,1,Maule,10
164,Talca,34,3/29/2020,"Talca, Region del Maule, Chile","Talca,+Region+del+Maule,+Chile",0,-35.4232444,-71.6484804,0,Maule,10
165,Talca,37,3/30/2020,"Talca, Region del Maule, Chile","Talca,+Region+del+Maule,+Chile",0,-35.4232444,-71.6484804,0,Maule,10
166,Buin,7,3/29/2020,"Buin, Region Metropolitana, Chile","Buin,+Region+Metropolitana,+Chile",0,-33.7313897,-70.742431,0,Metropolitana,10
167,Buin,8,3/30/2020,"Buin, Region Metropolitana, Chile","Buin,+Region+Metropolitana,+Chile",0,-33.7313897,-70.742431,0,Metropolitana,10
168,Calera de Tango,6,3/29/2020,"Calera de Tango, Region Metropolitana, Chile","Calera+de+Tango,+Region+Metropolitana,+Chile",0,-33.6291031,-70.7686968,0,Metropolitana,10
169,Calera de Tango,7,3/30/2020,"Calera de Tango, Region Metropolitana, Chile","Calera+de+Tango,+Region+Metropolitana,+Chile",0,-33.6291031,-70.7686968,0,Metropolitana,10
170,Cerrillos,4,3/30/2020,"Cerrillos, Region Metropolitana, Chile","Cerrillos,+Region+Metropolitana,+Chile",0,-33.5022166,-70.7476042,0,Metropolitana,10
171,Cerro Navia,19,3/29/2020,"Cerro Navia, Region Metropolitana, Chile","Cerro+Navia,+Region+Metropolitana,+Chile",0,-33.4218958,-70.7404531,0,Metropolitana,10
172,Cerro Navia,21,3/30/2020,"Cerro Navia, Region Metropolitana, Chile","Cerro+Navia,+Region+Metropolitana,+Chile",0,-33.4218958,-70.7404531,0,Metropolitana,10
173,Colina,32,3/29/2020,"Colina, Region Metropolitana, Chile","Colina,+Region+Metropolitana,+Chile",0,-33.2045451,-70.6759654,0,Metropolitana,10
174,Colina,39,3/30/2020,"Colina, Region Metropolitana, Chile","Colina,+Region+Metropolitana,+Chile",0,-33.2045451,-70.6759654,0,Metropolitana,10
175,Conchali,14,3/29/2020,"Conchali, Region Metropolitana, Chile","Conchali,+Region+Metropolitana,+Chile",0,-33.3846893,-70.6800213,0,Metropolitana,10
176,Conchali,18,3/30/2020,"Conchali, Region Metropolitana, Chile","Conchali,+Region+Metropolitana,+Chile",0,-33.3846893,-70.6800213,0,Metropolitana,10
177,Curacavi,5,3/29/2020,"Curacavi, Region Metropolitana, Chile","Curacavi,+Region+Metropolitana,+Chile",0,-33.4009037,-71.1267263,0,Metropolitana,10
178,Curacavi,5,3/30/2020,"Curacavi, Region Metropolitana, Chile","Curacavi,+Region+Metropolitana,+Chile",0,-33.4009037,-71.1267263,0,Metropolitana,10
179,El Bosque,18,3/29/2020,"El Bosque, Region Metropolitana, Chile","El+Bosque,+Region+Metropolitana,+Chile",0,-33.5589761,-70.6787503,0,Metropolitana,10
180,El Bosque,28,3/30/2020,"El Bosque, Region Metropolitana, Chile","El+Bosque,+Region+Metropolitana,+Chile",0,-33.5589761,-70.6787503,0,Metropolitana,10
181,El Monte,1,3/29/2020,"El Monte, Region Metropolitana, Chile","El+Monte,+Region+Metropolitana,+Chile",0,-33.6815281,-70.9853968,1,Metropolitana,10
182,El Monte,3,3/30/2020,"El Monte, Region Metropolitana, Chile","El+Monte,+Region+Metropolitana,+Chile",0,-33.6815281,-70.9853968,1,Metropolitana,10
183,Estacion Central,16,3/29/2020,"Estacion Central, Region Metropolitana, Chile","Estacion+Central,+Region+Metropolitana,+Chile",0,-33.4619178,-70.6985099,0,Metropolitana,10
184,Estacion Central,22,3/30/2020,"Estacion Central, Region Metropolitana, Chile","Estacion+Central,+Region+Metropolitana,+Chile",0,-33.4619178,-70.6985099,0,Metropolitana,10
185,Huechuraba,17,3/29/2020,"Huechuraba, Region Metropolitana, Chile","Huechuraba,+Region+Metropolitana,+Chile",0,-33.3742128,-70.6367425,0,Metropolitana,10
186,Huechuraba,19,3/30/2020,"Huechuraba, Region Metropolitana, Chile","Huechuraba,+Region+Metropolitana,+Chile",0,-33.3742128,-70.6367425,0,Metropolitana,10
187,Independencia,15,3/29/2020,"Independencia, Region Metropolitana, Chile","Independencia,+Region+Metropolitana,+Chile",0,-33.4155974,-70.6642603,0,Metropolitana,10
188,Independencia,17,3/30/2020,"Independencia, Region Metropolitana, Chile","Independencia,+Region+Metropolitana,+Chile",0,-33.4155974,-70.6642603,0,Metropolitana,10
189,La Cisterna,10,3/29/2020,"La Cisterna, Region Metropolitana, Chile","La+Cisterna,+Region+Metropolitana,+Chile",0,-33.5264495,-70.6613511,0,Metropolitana,10
190,La Cisterna,12,3/30/2020,"La Cisterna, Region Metropolitana, Chile","La+Cisterna,+Region+Metropolitana,+Chile",0,-33.5264495,-70.6613511,0,Metropolitana,10
191,La Florida,43,3/29/2020,"La Florida, Region Metropolitana, Chile","La+Florida,+Region+Metropolitana,+Chile",0,-33.5226882,-70.5987142,0,Metropolitana,10
192,La Florida,58,3/30/2020,"La Florida, Region Metropolitana, Chile","La+Florida,+Region+Metropolitana,+Chile",0,-33.5226882,-70.5987142,0,Metropolitana,10
193,La Granja,5,3/29/2020,"La Granja, Region Metropolitana, Chile","La+Granja,+Region+Metropolitana,+Chile",0,-33.5377931,-70.620678,0,Metropolitana,10
194,La Granja,8,3/30/2020,"La Granja, Region Metropolitana, Chile","La+Granja,+Region+Metropolitana,+Chile",0,-33.5377931,-70.620678,0,Metropolitana,10
195,La Reina,24,3/29/2020,"La Reina, Region Metropolitana, Chile","La+Reina,+Region+Metropolitana,+Chile",0,-33.4411269,-70.5340591,0,Metropolitana,10
196,La Reina,26,3/30/2020,"La Reina, Region Metropolitana, Chile","La+Reina,+Region+Metropolitana,+Chile",0,-33.4411269,-70.5340591,0,Metropolitana,10
197,Lampa,10,3/29/2020,"Lampa, Region Metropolitana, Chile","Lampa,+Region+Metropolitana,+Chile",0,-33.2827093,-70.879328,0,Metropolitana,10
198,Lampa,10,3/30/2020,"Lampa, Region Metropolitana, Chile","Lampa,+Region+Metropolitana,+Chile",0,-33.2827093,-70.879328,0,Metropolitana,10
199,Las Condes,181,3/29/2020,"Las Condes, Region Metropolitana, Chile","Las+Condes,+Region+Metropolitana,+Chile",0,-33.4079424,-70.5451063,0,Metropolitana,10
200,Las Condes,208,3/30/2020,"Las Condes, Region Metropolitana, Chile","Las+Condes,+Region+Metropolitana,+Chile",0,-33.4079424,-70.5451063,0,Metropolitana,10
201,Lo Barnechea,68,3/29/2020,"Lo Barnechea, Region Metropolitana, Chile","Lo+Barnechea,+Region+Metropolitana,+Chile",0,-33.352669,-70.518517,0,Metropolitana,10
202,Lo Barnechea,78,3/30/2020,"Lo Barnechea, Region Metropolitana, Chile","Lo+Barnechea,+Region+Metropolitana,+Chile",0,-33.352669,-70.518517,0,Metropolitana,10
203,Lo Espejo,4,3/29/2020,"Lo Espejo, Region Metropolitana, Chile","Lo+Espejo,+Region+Metropolitana,+Chile",0,-33.5220498,-70.690565,0,Metropolitana,10
204,Lo Espejo,7,3/30/2020,"Lo Espejo, Region Metropolitana, Chile","Lo+Espejo,+Region+Metropolitana,+Chile",0,-33.5220498,-70.690565,0,Metropolitana,10
205,Lo Prado,14,3/29/2020,"Lo Prado, Region Metropolitana, Chile","Lo+Prado,+Region+Metropolitana,+Chile",0,-33.4442688,-70.7233493,0,Metropolitana,10
206,Lo Prado,18,3/30/2020,"Lo Prado, Region Metropolitana, Chile","Lo+Prado,+Region+Metropolitana,+Chile",0,-33.4442688,-70.7233493,0,Metropolitana,10
207,Macul,10,3/29/2020,"Macul, Region Metropolitana, Chile","Macul,+Region+Metropolitana,+Chile",0,-33.4851471,-70.5992005,0,Metropolitana,10
208,Macul,15,3/30/2020,"Macul, Region Metropolitana, Chile","Macul,+Region+Metropolitana,+Chile",0,-33.4851471,-70.5992005,0,Metropolitana,10
209,Maipu,43,3/29/2020,"Maipu, Region Metropolitana, Chile","Maipu,+Region+Metropolitana,+Chile",0,-33.5105866,-70.7572607,0,Metropolitana,10
210,Maipu,55,3/30/2020,"Maipu, Region Metropolitana, Chile","Maipu,+Region+Metropolitana,+Chile",0,-33.5105866,-70.7572607,0,Metropolitana,10
211,Melipilla,6,3/29/2020,"Melipilla, Region Metropolitana, Chile","Melipilla,+Region+Metropolitana,+Chile",0,-33.6858668,-71.2180485,0,Metropolitana,10
212,Melipilla,8,3/30/2020,"Melipilla, Region Metropolitana, Chile","Melipilla,+Region+Metropolitana,+Chile",0,-33.6858668,-71.2180485,0,Metropolitana,10
213,Nunoa,67,3/29/2020,"Nunoa, Region Metropolitana, Chile","Nunoa,+Region+Metropolitana,+Chile",0,-33.4566678,-70.5978415,0,Metropolitana,10
214,Nunoa,84,3/30/2020,"Nunoa, Region Metropolitana, Chile","Nunoa,+Region+Metropolitana,+Chile",0,-33.4566678,-70.5978415,0,Metropolitana,10
215,Padre Hurtado,10,3/29/2020,"Padre Hurtado, Region Metropolitana, Chile","Padre+Hurtado,+Region+Metropolitana,+Chile",0,-33.5695362,-70.8156717,0,Metropolitana,10
216,Padre Hurtado,11,3/30/2020,"Padre Hurtado, Region Metropolitana, Chile","Padre+Hurtado,+Region+Metropolitana,+Chile",0,-33.5695362,-70.8156717,0,Metropolitana,10
217,Paine,1,3/29/2020,"Paine, Region Metropolitana, Chile","Paine,+Region+Metropolitana,+Chile",0,-33.8086235,-70.7392929,1,Metropolitana,10
218,Paine,3,3/30/2020,"Paine, Region Metropolitana, Chile","Paine,+Region+Metropolitana,+Chile",0,-33.8086235,-70.7392929,1,Metropolitana,10
219,Pedro Aguirre Cerda,7,3/29/2020,"Pedro Aguirre Cerda, Region Metropolitana, Chile","Pedro+Aguirre+Cerda,+Region+Metropolitana,+Chile",0,-33.4940901,-70.6765026,0,Metropolitana,10
220,Pedro Aguirre Cerda,13,3/30/2020,"Pedro Aguirre Cerda, Region Metropolitana, Chile","Pedro+Aguirre+Cerda,+Region+Metropolitana,+Chile",0,-33.4940901,-70.6765026,0,Metropolitana,10
221,Penaflor,10,3/29/2020,"Penaflor, Region Metropolitana, Chile","Penaflor,+Region+Metropolitana,+Chile",0,-33.6060255,-70.8781837,0,Metropolitana,10
222,Penaflor,13,3/30/2020,"Penaflor, Region Metropolitana, Chile","Penaflor,+Region+Metropolitana,+Chile",0,-33.6060255,-70.8781837,0,Metropolitana,10
223,Penalolen,31,3/29/2020,"Penalolen, Region Metropolitana, Chile","Penalolen,+Region+Metropolitana,+Chile",0,-33.4719116,-70.5627854,0,Metropolitana,10
224,Penalolen,46,3/30/2020,"Penalolen, Region Metropolitana, Chile","Penalolen,+Region+Metropolitana,+Chile",0,-33.4719116,-70.5627854,0,Metropolitana,10
225,Pirque,3,3/30/2020,"Pirque, Region Metropolitana, Chile","Pirque,+Region+Metropolitana,+Chile",0,-33.7251289,-70.6651227,1,Metropolitana,10
226,Providencia,82,3/29/2020,"Providencia, Region Metropolitana, Chile","Providencia,+Region+Metropolitana,+Chile",0,-33.4314474,-70.6093325,0,Metropolitana,10
227,Providencia,86,3/30/2020,"Providencia, Region Metropolitana, Chile","Providencia,+Region+Metropolitana,+Chile",0,-33.4314474,-70.6093325,0,Metropolitana,10
228,Pudahuel,17,3/29/2020,"Pudahuel, Region Metropolitana, Chile","Pudahuel,+Region+Metropolitana,+Chile",0,-33.4421135,-70.7640644,0,Metropolitana,10
229,Pudahuel,25,3/30/2020,"Pudahuel, Region Metropolitana, Chile","Pudahuel,+Region+Metropolitana,+Chile",0,-33.4421135,-70.7640644,0,Metropolitana,10
230,Puente Alto,45,3/29/2020,"Puente Alto, Region Metropolitana, Chile","Puente+Alto,+Region+Metropolitana,+Chile",0,-33.6186082,-70.5906057,0,Metropolitana,10
231,Puente Alto,58,3/30/2020,"Puente Alto, Region Metropolitana, Chile","Puente+Alto,+Region+Metropolitana,+Chile",0,-33.6186082,-70.5906057,0,Metropolitana,10
232,Quilicura,17,3/29/2020,"Quilicura, Region Metropolitana, Chile","Quilicura,+Region+Metropolitana,+Chile",0,-33.3576747,-70.7292718,0,Metropolitana,10
233,Quilicura,29,3/30/2020,"Quilicura, Region Metropolitana, Chile","Quilicura,+Region+Metropolitana,+Chile",0,-33.3576747,-70.7292718,0,Metropolitana,10
234,Quinta Normal,21,3/29/2020,"Quinta Normal, Region Metropolitana, Chile","Quinta+Normal,+Region+Metropolitana,+Chile",0,-33.4317378,-70.6923917,0,Metropolitana,10
235,Quinta Normal,25,3/30/2020,"Quinta Normal, Region Metropolitana, Chile","Quinta+Normal,+Region+Metropolitana,+Chile",0,-33.4317378,-70.6923917,0,Metropolitana,10
236,Recoleta,17,3/29/2020,"Recoleta, Region Metropolitana, Chile","Recoleta,+Region+Metropolitana,+Chile",0,-33.4061916,-70.6336176,0,Metropolitana,10
237,Recoleta,23,3/30/2020,"Recoleta, Region Metropolitana, Chile","Recoleta,+Region+Metropolitana,+Chile",0,-33.4061916,-70.6336176,0,Metropolitana,10
238,Renca,9,3/29/2020,"Renca, Region Metropolitana, Chile","Renca,+Region+Metropolitana,+Chile",0,-33.4063601,-70.7279965,0,Metropolitana,10
239,Renca,14,3/30/2020,"Renca, Region Metropolitana, Chile","Renca,+Region+Metropolitana,+Chile",0,-33.4063601,-70.7279965,0,Metropolitana,10
240,San Bernardo,32,3/29/2020,"San Bernardo, Region Metropolitana, Chile","San+Bernardo,+Region+Metropolitana,+Chile",0,-33.5854485,-70.6987361,0,Metropolitana,10
241,San Bernardo,41,3/30/2020,"San Bernardo, Region Metropolitana, Chile","San+Bernardo,+Region+Metropolitana,+Chile",0,-33.5854485,-70.6987361,0,Metropolitana,10
242,San Joaquin,13,3/29/2020,"San Joaquin, Region Metropolitana, Chile","San+Joaquin,+Region+Metropolitana,+Chile",0,-33.496202,-70.6283361,0,Metropolitana,10
243,San Joaquin,24,3/30/2020,"San Joaquin, Region Metropolitana, Chile","San+Joaquin,+Region+Metropolitana,+Chile",0,-33.496202,-70.6283361,0,Metropolitana,10
244,San Jose de Maipo,1,3/29/2020,"San Jose de Maipo, Region Metropolitana, Chile","San+Jose+de+Maipo,+Region+Metropolitana,+Chile",0,-33.643169,-70.345207,1,Metropolitana,10
245,San Jose de Maipo,3,3/30/2020,"San Jose de Maipo, Region Metropolitana, Chile","San+Jose+de+Maipo,+Region+Metropolitana,+Chile",0,-33.643169,-70.345207,1,Metropolitana,10
246,San Miguel,25,3/29/2020,"San Miguel, Region Metropolitana, Chile","San+Miguel,+Region+Metropolitana,+Chile",0,-33.4923545,-70.651797,0,Metropolitana,10
247,San Miguel,32,3/30/2020,"San Miguel, Region Metropolitana, Chile","San+Miguel,+Region+Metropolitana,+Chile",0,-33.4923545,-70.651797,0,Metropolitana,10
248,San Ramon,6,3/30/2020,"San Ramon, Region Metropolitana, Chile","San+Ramon,+Region+Metropolitana,+Chile",0,-33.5377228,-70.6605006,0,Metropolitana,10
249,Santiago,127,3/29/2020,"Santiago, Region Metropolitana, Chile","Santiago,+Region+Metropolitana,+Chile",0,-33.4375545,-70.6504896,0,Metropolitana,10
250,Santiago,156,3/30/2020,"Santiago, Region Metropolitana, Chile","Santiago,+Region+Metropolitana,+Chile",0,-33.4375545,-70.6504896,0,Metropolitana,10
251,Talagante,1,3/29/2020,"Talagante, Region Metropolitana, Chile","Talagante,+Region+Metropolitana,+Chile",0,-33.6625182,-70.9249706,1,Metropolitana,10
252,Talagante,5,3/30/2020,"Talagante, Region Metropolitana, Chile","Talagante,+Region+Metropolitana,+Chile",0,-33.6625182,-70.9249706,0,Metropolitana,10
253,Tiltil,1,3/29/2020,"Tiltil, Region Metropolitana, Chile","Tiltil,+Region+Metropolitana,+Chile",0,-33.0838906,-70.9279843,1,Metropolitana,10
254,Tiltil,3,3/30/2020,"Tiltil, Region Metropolitana, Chile","Tiltil,+Region+Metropolitana,+Chile",0,-33.0838906,-70.9279843,1,Metropolitana,10
255,Vitacura,83,3/29/2020,"Vitacura, Region Metropolitana, Chile","Vitacura,+Region+Metropolitana,+Chile",0,-33.3905211,-70.5724124,0,Metropolitana,10
256,Vitacura,90,3/30/2020,"Vitacura, Region Metropolitana, Chile","Vitacura,+Region+Metropolitana,+Chile",0,-33.3905211,-70.5724124,0,Metropolitana,10
257,Bulnes,12,3/29/2020,"Bulnes, Region de Nuble, Chile","Bulnes,+Region+de+Nuble,+Chile",0,-36.7421593,-72.3017718,0,Nuble,10
258,Bulnes,18,3/30/2020,"Bulnes, Region de Nuble, Chile","Bulnes,+Region+de+Nuble,+Chile",0,-36.7421593,-72.3017718,0,Nuble,10
259,Chillan,114,3/29/2020,"Chillan, Region de Nuble, Chile","Chillan,+Region+de+Nuble,+Chile",0,-36.6062618,-72.1023351,0,Nuble,10
260,Chillan,173,3/30/2020,"Chillan, Region de Nuble, Chile","Chillan,+Region+de+Nuble,+Chile",0,-36.6062618,-72.1023351,0,Nuble,10
261,Chillan Viejo,13,3/29/2020,"Chillan Viejo, Region de Nuble, Chile","Chillan+Viejo,+Region+de+Nuble,+Chile",0,-36.6291031,-72.1397968,0,Nuble,10
262,Chillan Viejo,22,3/30/2020,"Chillan Viejo, Region de Nuble, Chile","Chillan+Viejo,+Region+de+Nuble,+Chile",0,-36.6291031,-72.1397968,0,Nuble,10
263,Colhueco,2,3/29/2020,"Colhueco, Region de Nuble, Chile","Colhueco,+Region+de+Nuble,+Chile",0,-36.6291031,-71.8327093,1,Nuble,10
264,Colhueco,3,3/30/2020,"Colhueco, Region de Nuble, Chile","Colhueco,+Region+de+Nuble,+Chile",0,-36.6291031,-71.8327093,1,Nuble,10
265,El Carmen,1,3/29/2020,"El Carmen, Region de Nuble, Chile","El+Carmen,+Region+de+Nuble,+Chile",0,-36.9,-72.0333,1,Nuble,10
266,El Carmen,3,3/30/2020,"El Carmen, Region de Nuble, Chile","El+Carmen,+Region+de+Nuble,+Chile",0,-36.9,-72.0333,1,Nuble,10
267,Pinto,1,3/29/2020,"Pinto, Region de Nuble, Chile","Pinto,+Region+de+Nuble,+Chile",0,-36.7,-71.8940937,1,Nuble,10
268,Pinto,3,3/30/2020,"Pinto, Region de Nuble, Chile","Pinto,+Region+de+Nuble,+Chile",0,-36.7,-71.8940937,1,Nuble,10
269,Quillon,4,3/29/2020,"Quillon, Region de Nuble, Chile","Quillon,+Region+de+Nuble,+Chile",0,-36.7338906,-72.4602031,0,Nuble,10
270,Quillon,7,3/30/2020,"Quillon, Region de Nuble, Chile","Quillon,+Region+de+Nuble,+Chile",0,-36.7338906,-72.4602031,0,Nuble,10
271,San Carlos,8,3/29/2020,"San Carlos, Region de Nuble, Chile","San+Carlos,+Region+de+Nuble,+Chile",0,-36.4229711,-71.9646398,0,Nuble,10
272,San Carlos,13,3/30/2020,"San Carlos, Region de Nuble, Chile","San+Carlos,+Region+de+Nuble,+Chile",0,-36.4229711,-71.9646398,0,Nuble,10
273,San Fabian,1,3/29/2020,"San Fabian, Region de Nuble, Chile","San+Fabian,+Region+de+Nuble,+Chile",0,-36.55,-71.55,1,Nuble,10
274,San Fabian,5,3/30/2020,"San Fabian, Region de Nuble, Chile","San+Fabian,+Region+de+Nuble,+Chile",0,-36.55,-71.55,0,Nuble,10
275,San Ignacio,2,3/29/2020,"San Ignacio, Region de Nuble, Chile","San+Ignacio,+Region+de+Nuble,+Chile",0,-36.533333,-72.433333,1,Nuble,10
276,San Ignacio,2,3/30/2020,"San Ignacio, Region de Nuble, Chile","San+Ignacio,+Region+de+Nuble,+Chile",0,-36.533333,-72.433333,1,Nuble,10
277,San Nicolas,3,3/29/2020,"San Nicolas, Region de Nuble, Chile","San+Nicolas,+Region+de+Nuble,+Chile",0,-36.5,-72.2167,1,Nuble,10
278,San Nicolas,3,3/30/2020,"San Nicolas, Region de Nuble, Chile","San+Nicolas,+Region+de+Nuble,+Chile",0,-36.5,-72.2167,1,Nuble,10
279,Yungay,1,3/29/2020,"Yungay, Region de Nuble, Chile","Yungay,+Region+de+Nuble,+Chile",0,-37.1220156,-72.0131562,1,Nuble,10
280,Yungay,7,3/30/2020,"Yungay, Region de Nuble, Chile","Yungay,+Region+de+Nuble,+Chile",0,-37.1220156,-72.0131562,0,Nuble,10
281,Chimbarongo,2,3/30/2020,"Chimbarongo, Region de Ohiggins, Chile","Chimbarongo,+Region+de+Ohiggins,+Chile",0,-34.7055157,-71.0583384,1,Ohiggins,11
282,Machali,2,3/29/2020,"Machali, Region de Ohiggins, Chile","Machali,+Region+de+Ohiggins,+Chile",0,-34.179452,-70.6565151,1,Ohiggins,11
283,Machali,6,3/30/2020,"Machali, Region de Ohiggins, Chile","Machali,+Region+de+Ohiggins,+Chile",0,-34.179452,-70.6565151,0,Ohiggins,11
284,Quinta de Tilcoco,1,3/29/2020,"Quinta de Tilcoco, Region de Ohiggins, Chile","Quinta+de+Tilcoco,+Region+de+Ohiggins,+Chile",0,-34.3554003,-70.9704681,1,Ohiggins,11
285,Quinta de Tilcoco,1,3/30/2020,"Quinta de Tilcoco, Region de Ohiggins, Chile","Quinta+de+Tilcoco,+Region+de+Ohiggins,+Chile",0,-34.3554003,-70.9704681,1,Ohiggins,11
286,Rancagua,7,3/29/2020,"Rancagua, Region de Ohiggins, Chile","Rancagua,+Region+de+Ohiggins,+Chile",0,-34.1701324,-70.7406259,0,Ohiggins,11
287,Rancagua,7,3/30/2020,"Rancagua, Region de Ohiggins, Chile","Rancagua,+Region+de+Ohiggins,+Chile",0,-34.1701324,-70.7406259,0,Ohiggins,11
288,Rengo,1,3/29/2020,"Rengo, Region de Ohiggins, Chile","Rengo,+Region+de+Ohiggins,+Chile",0,-34.4028433,-70.8608394,1,Ohiggins,11
289,Rengo,1,3/30/2020,"Rengo, Region de Ohiggins, Chile","Rengo,+Region+de+Ohiggins,+Chile",0,-34.4028433,-70.8608394,1,Ohiggins,11
