day,region,date,region_lat,region_lon,n_obs,n_obsSymp,n_obsAsymp,Deaths,Pop
76,Los Rios,5/18/2020,-39.8185499,-73.2417066,4,3.0,1.0,0,405835.0
76,Los Lagos,5/18/2020,-41.449172600000004,-72.9594584,5,1.0,4.0,0,891440.0
76,Aysen,5/18/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
76,Magallanes,5/18/2020,-53.14809720000001,-70.9503614,10,8.0,2.0,0,178362.0
77,Arica y Parinacota,5/19/2020,-18.4781181,-70.3141952,24,21.0,3.0,0,252110.0
77,Tarapaca,5/19/2020,-20.2141288,-70.140672,53,40.0,13.0,0,382773.0
77,Antofagasta,5/19/2020,-22.4457586,-68.9203724,59,43.0,16.0,2,691854.0
77,Atacama,5/19/2020,-27.384218100000005,-70.3308447,1,1.0,0.0,0,314709.0
77,Coquimbo,5/19/2020,-29.9682462,-71.339197,27,21.0,6.0,0,836096.0
77,Valparaiso,5/19/2020,-33.0097842,-71.5517663,86,72.0,14.0,2,1960170.0
77,Metropolitana,5/19/2020,-33.3923636,-70.608036,3140,2802.0,338.0,24,8125072.0
77,Ohiggins,5/19/2020,-34.1547941,-70.76876290000001,24,13.0,11.0,1,991063.0
77,Maule,5/19/2020,-35.4270536,-71.6483745,38,33.0,5.0,0,1131939.0
77,Nuble,5/19/2020,-36.60968629999999,-72.12799759999999,3,3.0,0.0,0,511551.0
77,Biobio,5/19/2020,-36.8249391,-73.04013379999999,28,25.0,3.0,0,1663696.0
77,Araucania,5/19/2020,-38.736996600000005,-72.6018527,27,18.0,9.0,0,1014343.0
77,Los Rios,5/19/2020,-39.8185499,-73.2417066,5,4.0,1.0,0,405835.0
77,Los Lagos,5/19/2020,-41.449172600000004,-72.9594584,4,2.0,2.0,1,891440.0
77,Aysen,5/19/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
77,Magallanes,5/19/2020,-53.14809720000001,-70.9503614,1,1.0,0.0,1,178362.0
78,Arica y Parinacota,5/20/2020,-18.4781181,-70.3141952,2,2.0,0.0,0,252110.0
78,Tarapaca,5/20/2020,-20.2141288,-70.140672,30,28.0,2.0,0,382773.0
78,Antofagasta,5/20/2020,-22.4457586,-68.9203724,83,51.0,32.0,1,691854.0
78,Atacama,5/20/2020,-27.384218100000005,-70.3308447,5,3.0,2.0,0,314709.0
78,Coquimbo,5/20/2020,-29.9682462,-71.339197,24,13.0,11.0,0,836096.0
78,Valparaiso,5/20/2020,-33.0097842,-71.5517663,131,107.0,24.0,3,1960170.0
78,Metropolitana,5/20/2020,-33.3923636,-70.608036,3588,3298.0,290.0,30,8125072.0
78,Ohiggins,5/20/2020,-34.1547941,-70.76876290000001,13,11.0,2.0,0,991063.0
78,Maule,5/20/2020,-35.4270536,-71.6483745,40,29.0,11.0,0,1131939.0
78,Nuble,5/20/2020,-36.60968629999999,-72.12799759999999,23,20.0,3.0,0,511551.0
78,Biobio,5/20/2020,-36.8249391,-73.04013379999999,52,43.0,9.0,0,1663696.0
78,Araucania,5/20/2020,-38.736996600000005,-72.6018527,14,10.0,4.0,0,1014343.0
78,Los Rios,5/20/2020,-39.8185499,-73.2417066,18,17.0,1.0,0,405835.0
78,Los Lagos,5/20/2020,-41.449172600000004,-72.9594584,10,10.0,0.0,0,891440.0
78,Aysen,5/20/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
78,Magallanes,5/20/2020,-53.14809720000001,-70.9503614,5,5.0,0.0,1,178362.0
79,Arica y Parinacota,5/21/2020,-18.4781181,-70.3141952,29,21.0,8.0,0,252110.0
79,Tarapaca,5/21/2020,-20.2141288,-70.140672,107,99.0,8.0,0,382773.0
79,Antofagasta,5/21/2020,-22.4457586,-68.9203724,47,35.0,12.0,0,691854.0
79,Atacama,5/21/2020,-27.384218100000005,-70.3308447,5,3.0,2.0,0,314709.0
79,Coquimbo,5/21/2020,-29.9682462,-71.339197,5,2.0,3.0,0,836096.0
79,Valparaiso,5/21/2020,-33.0097842,-71.5517663,117,101.0,16.0,3,1960170.0
79,Metropolitana,5/21/2020,-33.3923636,-70.608036,3462,3126.0,336.0,40,8125072.0
79,Ohiggins,5/21/2020,-34.1547941,-70.76876290000001,10,8.0,2.0,0,991063.0
79,Maule,5/21/2020,-35.4270536,-71.6483745,51,44.0,7.0,1,1131939.0
79,Nuble,5/21/2020,-36.60968629999999,-72.12799759999999,9,8.0,1.0,0,511551.0
79,Biobio,5/21/2020,-36.8249391,-73.04013379999999,39,32.0,7.0,0,1663696.0
79,Araucania,5/21/2020,-38.736996600000005,-72.6018527,35,25.0,10.0,0,1014343.0
79,Los Rios,5/21/2020,-39.8185499,-73.2417066,11,10.0,1.0,0,405835.0
79,Los Lagos,5/21/2020,-41.449172600000004,-72.9594584,27,14.0,13.0,1,891440.0
79,Aysen,5/21/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
79,Magallanes,5/21/2020,-53.14809720000001,-70.9503614,10,10.0,0.0,0,178362.0
80,Arica y Parinacota,5/22/2020,-18.4781181,-70.3141952,18,15.0,3.0,0,252110.0
80,Tarapaca,5/22/2020,-20.2141288,-70.140672,147,121.0,26.0,1,382773.0
80,Antofagasta,5/22/2020,-22.4457586,-68.9203724,63,55.0,8.0,0,691854.0
80,Atacama,5/22/2020,-27.384218100000005,-70.3308447,7,3.0,4.0,0,314709.0
80,Coquimbo,5/22/2020,-29.9682462,-71.339197,13,10.0,3.0,0,836096.0
80,Valparaiso,5/22/2020,-33.0097842,-71.5517663,133,120.0,13.0,2,1960170.0
80,Metropolitana,5/22/2020,-33.3923636,-70.608036,3709,3374.0,335.0,35,8125072.0
80,Ohiggins,5/22/2020,-34.1547941,-70.76876290000001,27,21.0,6.0,1,991063.0
80,Maule,5/22/2020,-35.4270536,-71.6483745,51,50.0,1.0,0,1131939.0
80,Nuble,5/22/2020,-36.60968629999999,-72.12799759999999,5,5.0,0.0,0,511551.0
80,Biobio,5/22/2020,-36.8249391,-73.04013379999999,48,43.0,5.0,1,1663696.0
80,Araucania,5/22/2020,-38.736996600000005,-72.6018527,22,22.0,0.0,1,1014343.0
80,Los Rios,5/22/2020,-39.8185499,-73.2417066,4,4.0,0.0,0,405835.0
80,Los Lagos,5/22/2020,-41.449172600000004,-72.9594584,24,15.0,9.0,0,891440.0
80,Aysen,5/22/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
80,Magallanes,5/22/2020,-53.14809720000001,-70.9503614,5,5.0,0.0,0,178362.0
81,Arica y Parinacota,5/23/2020,-18.4781181,-70.3141952,11,9.0,2.0,0,252110.0
81,Tarapaca,5/23/2020,-20.2141288,-70.140672,78,68.0,10.0,0,382773.0
81,Antofagasta,5/23/2020,-22.4457586,-68.9203724,56,52.0,4.0,4,691854.0
81,Atacama,5/23/2020,-27.384218100000005,-70.3308447,7,6.0,1.0,0,314709.0
81,Coquimbo,5/23/2020,-29.9682462,-71.339197,13,12.0,1.0,0,836096.0
81,Valparaiso,5/23/2020,-33.0097842,-71.5517663,96,87.0,9.0,4,1960170.0
81,Metropolitana,5/23/2020,-33.3923636,-70.608036,3049,2812.0,237.0,32,8125072.0
81,Ohiggins,5/23/2020,-34.1547941,-70.76876290000001,26,20.0,6.0,3,991063.0
81,Maule,5/23/2020,-35.4270536,-71.6483745,41,37.0,4.0,0,1131939.0
81,Nuble,5/23/2020,-36.60968629999999,-72.12799759999999,52,45.0,7.0,0,511551.0
81,Biobio,5/23/2020,-36.8249391,-73.04013379999999,43,39.0,4.0,0,1663696.0
81,Araucania,5/23/2020,-38.736996600000005,-72.6018527,37,30.0,7.0,0,1014343.0
81,Los Rios,5/23/2020,-39.8185499,-73.2417066,12,10.0,2.0,0,405835.0
81,Los Lagos,5/23/2020,-41.449172600000004,-72.9594584,10,5.0,5.0,0,891440.0
81,Aysen,5/23/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
81,Magallanes,5/23/2020,-53.14809720000001,-70.9503614,5,5.0,0.0,0,178362.0
82,Arica y Parinacota,5/24/2020,-18.4781181,-70.3141952,16,13.0,3.0,0,252110.0
82,Tarapaca,5/24/2020,-20.2141288,-70.140672,93,85.0,8.0,2,382773.0
82,Antofagasta,5/24/2020,-22.4457586,-68.9203724,50,40.0,10.0,0,691854.0
82,Atacama,5/24/2020,-27.384218100000005,-70.3308447,0,0.0,0.0,0,314709.0
82,Coquimbo,5/24/2020,-29.9682462,-71.339197,29,25.0,4.0,0,836096.0
82,Valparaiso,5/24/2020,-33.0097842,-71.5517663,114,99.0,15.0,4,1960170.0
82,Metropolitana,5/24/2020,-33.3923636,-70.608036,3145,2859.0,286.0,39,8125072.0
82,Ohiggins,5/24/2020,-34.1547941,-70.76876290000001,36,28.0,8.0,0,991063.0
82,Maule,5/24/2020,-35.4270536,-71.6483745,69,65.0,4.0,0,1131939.0
82,Nuble,5/24/2020,-36.60968629999999,-72.12799759999999,25,23.0,2.0,0,511551.0
82,Biobio,5/24/2020,-36.8249391,-73.04013379999999,60,51.0,9.0,0,1663696.0
82,Araucania,5/24/2020,-38.736996600000005,-72.6018527,34,26.0,8.0,0,1014343.0
82,Los Rios,5/24/2020,-39.8185499,-73.2417066,16,11.0,5.0,0,405835.0
82,Los Lagos,5/24/2020,-41.449172600000004,-72.9594584,9,6.0,3.0,0,891440.0
82,Aysen,5/24/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
82,Magallanes,5/24/2020,-53.14809720000001,-70.9503614,13,12.0,1.0,0,178362.0
83,Arica y Parinacota,5/25/2020,-18.4781181,-70.3141952,15,15.0,0.0,0,252110.0
83,Tarapaca,5/25/2020,-20.2141288,-70.140672,66,53.0,13.0,0,382773.0
83,Antofagasta,5/25/2020,-22.4457586,-68.9203724,68,61.0,7.0,0,691854.0
83,Atacama,5/25/2020,-27.384218100000005,-70.3308447,3,3.0,0.0,0,314709.0
83,Coquimbo,5/25/2020,-29.9682462,-71.339197,15,14.0,1.0,0,836096.0
83,Valparaiso,5/25/2020,-33.0097842,-71.5517663,75,65.0,10.0,5,1960170.0
83,Metropolitana,5/25/2020,-33.3923636,-70.608036,4386,4000.0,386.0,35,8125072.0
83,Ohiggins,5/25/2020,-34.1547941,-70.76876290000001,34,29.0,5.0,2,991063.0
83,Maule,5/25/2020,-35.4270536,-71.6483745,61,54.0,7.0,0,1131939.0
83,Nuble,5/25/2020,-36.60968629999999,-72.12799759999999,37,37.0,0.0,1,511551.0
83,Biobio,5/25/2020,-36.8249391,-73.04013379999999,44,34.0,10.0,0,1663696.0
83,Araucania,5/25/2020,-38.736996600000005,-72.6018527,49,30.0,19.0,0,1014343.0
83,Los Rios,5/25/2020,-39.8185499,-73.2417066,7,6.0,1.0,0,405835.0
83,Los Lagos,5/25/2020,-41.449172600000004,-72.9594584,27,20.0,7.0,0,891440.0
83,Aysen,5/25/2020,-45.2066761,-72.6862988,2,2.0,0.0,0,107297.0
83,Magallanes,5/25/2020,-53.14809720000001,-70.9503614,6,5.0,1.0,0,178362.0
84,Arica y Parinacota,5/26/2020,-18.4781181,-70.3141952,9,8.0,1.0,0,252110.0
84,Tarapaca,5/26/2020,-20.2141288,-70.140672,107,97.0,10.0,1,382773.0
84,Antofagasta,5/26/2020,-22.4457586,-68.9203724,48,44.0,4.0,2,691854.0
84,Atacama,5/26/2020,-27.384218100000005,-70.3308447,3,2.0,1.0,0,314709.0
84,Coquimbo,5/26/2020,-29.9682462,-71.339197,46,37.0,9.0,0,836096.0
84,Valparaiso,5/26/2020,-33.0097842,-71.5517663,150,133.0,17.0,4,1960170.0
84,Metropolitana,5/26/2020,-33.3923636,-70.608036,3355,3074.0,281.0,38,8125072.0
84,Ohiggins,5/26/2020,-34.1547941,-70.76876290000001,66,59.0,7.0,0,991063.0
84,Maule,5/26/2020,-35.4270536,-71.6483745,60,60.0,0.0,0,1131939.0
84,Nuble,5/26/2020,-36.60968629999999,-72.12799759999999,8,8.0,0.0,0,511551.0
84,Biobio,5/26/2020,-36.8249391,-73.04013379999999,44,40.0,4.0,0,1663696.0
84,Araucania,5/26/2020,-38.736996600000005,-72.6018527,26,21.0,5.0,0,1014343.0
84,Los Rios,5/26/2020,-39.8185499,-73.2417066,7,7.0,0.0,0,405835.0
84,Los Lagos,5/26/2020,-41.449172600000004,-72.9594584,18,14.0,4.0,0,891440.0
84,Aysen,5/26/2020,-45.2066761,-72.6862988,2,2.0,0.0,0,107297.0
84,Magallanes,5/26/2020,-53.14809720000001,-70.9503614,15,12.0,3.0,0,178362.0
85,Arica y Parinacota,5/27/2020,-18.4781181,-70.3141952,19,17.0,2.0,0,252110.0
85,Tarapaca,5/27/2020,-20.2141288,-70.140672,74,70.0,4.0,3,382773.0
85,Antofagasta,5/27/2020,-22.4457586,-68.9203724,74,65.0,9.0,2,691854.0
85,Atacama,5/27/2020,-27.384218100000005,-70.3308447,9,8.0,1.0,0,314709.0
85,Coquimbo,5/27/2020,-29.9682462,-71.339197,71,64.0,7.0,0,836096.0
85,Valparaiso,5/27/2020,-33.0097842,-71.5517663,121,111.0,10.0,1,1960170.0
85,Metropolitana,5/27/2020,-33.3923636,-70.608036,3726,3421.0,305.0,28,8125072.0
85,Ohiggins,5/27/2020,-34.1547941,-70.76876290000001,37,24.0,13.0,1,991063.0
85,Maule,5/27/2020,-35.4270536,-71.6483745,53,52.0,1.0,0,1131939.0
85,Nuble,5/27/2020,-36.60968629999999,-72.12799759999999,27,24.0,3.0,0,511551.0
85,Biobio,5/27/2020,-36.8249391,-73.04013379999999,63,54.0,9.0,0,1663696.0
85,Araucania,5/27/2020,-38.736996600000005,-72.6018527,33,26.0,7.0,0,1014343.0
85,Los Rios,5/27/2020,-39.8185499,-73.2417066,5,5.0,0.0,0,405835.0
85,Los Lagos,5/27/2020,-41.449172600000004,-72.9594584,10,10.0,0.0,0,891440.0
85,Aysen,5/27/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
85,Magallanes,5/27/2020,-53.14809720000001,-70.9503614,6,5.0,1.0,0,178362.0
86,Arica y Parinacota,5/28/2020,-18.4781181,-70.3141952,21,18.0,3.0,0,252110.0
86,Tarapaca,5/28/2020,-20.2141288,-70.140672,146,119.0,27.0,1,382773.0
86,Antofagasta,5/28/2020,-22.4457586,-68.9203724,111,98.0,13.0,3,691854.0
86,Atacama,5/28/2020,-27.384218100000005,-70.3308447,5,4.0,1.0,0,314709.0
86,Coquimbo,5/28/2020,-29.9682462,-71.339197,27,24.0,3.0,0,836096.0
86,Valparaiso,5/28/2020,-33.0097842,-71.5517663,154,123.0,31.0,2,1960170.0
86,Metropolitana,5/28/2020,-33.3923636,-70.608036,3904,3500.0,404.0,43,8125072.0
86,Ohiggins,5/28/2020,-34.1547941,-70.76876290000001,14,13.0,1.0,0,991063.0
86,Maule,5/28/2020,-35.4270536,-71.6483745,54,46.0,8.0,0,1131939.0
86,Nuble,5/28/2020,-36.60968629999999,-72.12799759999999,31,26.0,5.0,0,511551.0
86,Biobio,5/28/2020,-36.8249391,-73.04013379999999,112,96.0,16.0,0,1663696.0
86,Araucania,5/28/2020,-38.736996600000005,-72.6018527,38,31.0,7.0,0,1014343.0
86,Los Rios,5/28/2020,-39.8185499,-73.2417066,9,9.0,0.0,0,405835.0
86,Los Lagos,5/28/2020,-41.449172600000004,-72.9594584,23,17.0,6.0,0,891440.0
86,Aysen,5/28/2020,-45.2066761,-72.6862988,2,2.0,0.0,0,107297.0
86,Magallanes,5/28/2020,-53.14809720000001,-70.9503614,3,2.0,1.0,0,178362.0
87,Arica y Parinacota,5/29/2020,-18.4781181,-70.3141952,20,17.0,3.0,0,252110.0
87,Tarapaca,5/29/2020,-20.2141288,-70.140672,136,130.0,6.0,2,382773.0
87,Antofagasta,5/29/2020,-22.4457586,-68.9203724,70,57.0,13.0,0,691854.0
87,Atacama,5/29/2020,-27.384218100000005,-70.3308447,5,3.0,2.0,0,314709.0
87,Coquimbo,5/29/2020,-29.9682462,-71.339197,55,52.0,3.0,0,836096.0
87,Valparaiso,5/29/2020,-33.0097842,-71.5517663,112,91.0,21.0,1,1960170.0
87,Metropolitana,5/29/2020,-33.3923636,-70.608036,2995,2746.0,249.0,47,8125072.0
87,Ohiggins,5/29/2020,-34.1547941,-70.76876290000001,40,35.0,5.0,0,991063.0
87,Maule,5/29/2020,-35.4270536,-71.6483745,60,55.0,5.0,0,1131939.0
87,Nuble,5/29/2020,-36.60968629999999,-72.12799759999999,37,34.0,3.0,0,511551.0
87,Biobio,5/29/2020,-36.8249391,-73.04013379999999,101,91.0,10.0,1,1663696.0
87,Araucania,5/29/2020,-38.736996600000005,-72.6018527,35,24.0,11.0,2,1014343.0
87,Los Rios,5/29/2020,-39.8185499,-73.2417066,12,6.0,6.0,0,405835.0
87,Los Lagos,5/29/2020,-41.449172600000004,-72.9594584,8,6.0,2.0,0,891440.0
87,Aysen,5/29/2020,-45.2066761,-72.6862988,2,2.0,0.0,0,107297.0
87,Magallanes,5/29/2020,-53.14809720000001,-70.9503614,7,6.0,1.0,1,178362.0
88,Arica y Parinacota,5/30/2020,-18.4781181,-70.3141952,6,4.0,2.0,0,252110.0
88,Tarapaca,5/30/2020,-20.2141288,-70.140672,157,124.0,33.0,4,382773.0
88,Antofagasta,5/30/2020,-22.4457586,-68.9203724,111,90.0,21.0,1,691854.0
88,Atacama,5/30/2020,-27.384218100000005,-70.3308447,8,8.0,0.0,0,314709.0
88,Coquimbo,5/30/2020,-29.9682462,-71.339197,60,52.0,8.0,0,836096.0
88,Valparaiso,5/30/2020,-33.0097842,-71.5517663,195,169.0,26.0,2,1960170.0
88,Metropolitana,5/30/2020,-33.3923636,-70.608036,3341,3035.0,306.0,43,8125072.0
88,Ohiggins,5/30/2020,-34.1547941,-70.76876290000001,11,11.0,0.0,2,991063.0
88,Maule,5/30/2020,-35.4270536,-71.6483745,76,59.0,17.0,0,1131939.0
88,Nuble,5/30/2020,-36.60968629999999,-72.12799759999999,14,7.0,7.0,1,511551.0
88,Biobio,5/30/2020,-36.8249391,-73.04013379999999,110,80.0,30.0,0,1663696.0
88,Araucania,5/30/2020,-38.736996600000005,-72.6018527,71,47.0,24.0,0,1014343.0
88,Los Rios,5/30/2020,-39.8185499,-73.2417066,15,12.0,3.0,0,405835.0
88,Los Lagos,5/30/2020,-41.449172600000004,-72.9594584,38,33.0,5.0,0,891440.0
88,Aysen,5/30/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
88,Magallanes,5/30/2020,-53.14809720000001,-70.9503614,7,5.0,2.0,0,178362.0
89,Arica y Parinacota,5/31/2020,-18.4781181,-70.3141952,31,25.0,6.0,0,252110.0
89,Tarapaca,5/31/2020,-20.2141288,-70.140672,111,86.0,25.0,3,382773.0
89,Antofagasta,5/31/2020,-22.4457586,-68.9203724,81,61.0,20.0,2,691854.0
89,Atacama,5/31/2020,-27.384218100000005,-70.3308447,3,3.0,0.0,0,314709.0
89,Coquimbo,5/31/2020,-29.9682462,-71.339197,31,23.0,8.0,0,836096.0
89,Valparaiso,5/31/2020,-33.0097842,-71.5517663,130,117.0,13.0,3,1960170.0
89,Metropolitana,5/31/2020,-33.3923636,-70.608036,4253,3964.0,289.0,47,8125072.0
89,Ohiggins,5/31/2020,-34.1547941,-70.76876290000001,29,27.0,2.0,2,991063.0
89,Maule,5/31/2020,-35.4270536,-71.6483745,41,30.0,11.0,0,1131939.0
89,Nuble,5/31/2020,-36.60968629999999,-72.12799759999999,1,1.0,0.0,0,511551.0
89,Biobio,5/31/2020,-36.8249391,-73.04013379999999,91,76.0,15.0,0,1663696.0
89,Araucania,5/31/2020,-38.736996600000005,-72.6018527,11,11.0,0.0,0,1014343.0
89,Los Rios,5/31/2020,-39.8185499,-73.2417066,11,7.0,4.0,0,405835.0
89,Los Lagos,5/31/2020,-41.449172600000004,-72.9594584,3,3.0,0.0,0,891440.0
89,Aysen,5/31/2020,-45.2066761,-72.6862988,1,1.0,0.0,0,107297.0
89,Magallanes,5/31/2020,-53.14809720000001,-70.9503614,2,2.0,0.0,0,178362.0
90,Arica y Parinacota,6/1/2020,-18.4781181,-70.3141952,17,13.0,4.0,1,252110.0
90,Tarapaca,6/1/2020,-20.2141288,-70.140672,165,152.0,13.0,1,382773.0
90,Antofagasta,6/1/2020,-22.4457586,-68.9203724,75,67.0,8.0,1,691854.0
90,Atacama,6/1/2020,-27.384218100000005,-70.3308447,14,8.0,6.0,0,314709.0
90,Coquimbo,6/1/2020,-29.9682462,-71.339197,40,33.0,7.0,0,836096.0
90,Valparaiso,6/1/2020,-33.0097842,-71.5517663,181,166.0,15.0,4,1960170.0
90,Metropolitana,6/1/2020,-33.3923636,-70.608036,4735,4436.0,299.0,49,8125072.0
90,Ohiggins,6/1/2020,-34.1547941,-70.76876290000001,28,23.0,5.0,0,991063.0
90,Maule,6/1/2020,-35.4270536,-71.6483745,44,37.0,7.0,2,1131939.0
90,Nuble,6/1/2020,-36.60968629999999,-72.12799759999999,33,32.0,1.0,0,511551.0
90,Biobio,6/1/2020,-36.8249391,-73.04013379999999,91,75.0,16.0,0,1663696.0
90,Araucania,6/1/2020,-38.736996600000005,-72.6018527,40,34.0,6.0,0,1014343.0
90,Los Rios,6/1/2020,-39.8185499,-73.2417066,7,5.0,2.0,1,405835.0
90,Los Lagos,6/1/2020,-41.449172600000004,-72.9594584,0,0.0,0.0,0,891440.0
90,Aysen,6/1/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
90,Magallanes,6/1/2020,-53.14809720000001,-70.9503614,1,1.0,0.0,0,178362.0
91,Arica y Parinacota,6/2/2020,-18.4781181,-70.3141952,18,18.0,0.0,0,252110.0
91,Tarapaca,6/2/2020,-20.2141288,-70.140672,68,60.0,8.0,1,382773.0
91,Antofagasta,6/2/2020,-22.4457586,-68.9203724,64,58.0,6.0,2,691854.0
91,Atacama,6/2/2020,-27.384218100000005,-70.3308447,4,3.0,1.0,0,314709.0
91,Coquimbo,6/2/2020,-29.9682462,-71.339197,19,17.0,2.0,0,836096.0
91,Valparaiso,6/2/2020,-33.0097842,-71.5517663,247,227.0,20.0,2,1960170.0
91,Metropolitana,6/2/2020,-33.3923636,-70.608036,2955,2698.0,257.0,70,8125072.0
91,Ohiggins,6/2/2020,-34.1547941,-70.76876290000001,30,24.0,6.0,0,991063.0
91,Maule,6/2/2020,-35.4270536,-71.6483745,40,36.0,4.0,0,1131939.0
91,Nuble,6/2/2020,-36.60968629999999,-72.12799759999999,0,0.0,0.0,0,511551.0
91,Biobio,6/2/2020,-36.8249391,-73.04013379999999,12,12.0,0.0,0,1663696.0
91,Araucania,6/2/2020,-38.736996600000005,-72.6018527,30,21.0,9.0,0,1014343.0
91,Los Rios,6/2/2020,-39.8185499,-73.2417066,5,5.0,0.0,0,405835.0
91,Los Lagos,6/2/2020,-41.449172600000004,-72.9594584,31,24.0,7.0,0,891440.0
91,Aysen,6/2/2020,-45.2066761,-72.6862988,1,0.0,1.0,0,107297.0
91,Magallanes,6/2/2020,-53.14809720000001,-70.9503614,3,3.0,0.0,0,178362.0
92,Arica y Parinacota,6/3/2020,-18.4781181,-70.3141952,47,43.0,4.0,0,252110.0
92,Tarapaca,6/3/2020,-20.2141288,-70.140672,88,76.0,12.0,5,382773.0
92,Antofagasta,6/3/2020,-22.4457586,-68.9203724,67,61.0,6.0,2,691854.0
92,Atacama,6/3/2020,-27.384218100000005,-70.3308447,6,6.0,0.0,0,314709.0
92,Coquimbo,6/3/2020,-29.9682462,-71.339197,31,29.0,2.0,2,836096.0
92,Valparaiso,6/3/2020,-33.0097842,-71.5517663,174,151.0,23.0,5,1960170.0
92,Metropolitana,6/3/2020,-33.3923636,-70.608036,3997,3707.0,290.0,67,8125072.0
92,Ohiggins,6/3/2020,-34.1547941,-70.76876290000001,88,85.0,3.0,2,991063.0
92,Maule,6/3/2020,-35.4270536,-71.6483745,214,181.0,33.0,2,1131939.0
92,Nuble,6/3/2020,-36.60968629999999,-72.12799759999999,39,30.0,9.0,1,511551.0
92,Biobio,6/3/2020,-36.8249391,-73.04013379999999,133,118.0,15.0,0,1663696.0
92,Araucania,6/3/2020,-38.736996600000005,-72.6018527,32,29.0,3.0,0,1014343.0
92,Los Rios,6/3/2020,-39.8185499,-73.2417066,4,4.0,0.0,1,405835.0
92,Los Lagos,6/3/2020,-41.449172600000004,-72.9594584,19,14.0,5.0,0,891440.0
92,Aysen,6/3/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
92,Magallanes,6/3/2020,-53.14809720000001,-70.9503614,3,3.0,0.0,0,178362.0
93,Arica y Parinacota,6/4/2020,-18.4781181,-70.3141952,35,31.0,4.0,0,252110.0
93,Tarapaca,6/4/2020,-20.2141288,-70.140672,128,108.0,20.0,0,382773.0
93,Antofagasta,6/4/2020,-22.4457586,-68.9203724,146,129.0,17.0,2,691854.0
93,Atacama,6/4/2020,-27.384218100000005,-70.3308447,16,15.0,1.0,0,314709.0
93,Coquimbo,6/4/2020,-29.9682462,-71.339197,54,44.0,10.0,0,836096.0
93,Valparaiso,6/4/2020,-33.0097842,-71.5517663,248,233.0,15.0,1,1960170.0
93,Metropolitana,6/4/2020,-33.3923636,-70.608036,3699,3327.0,372.0,73,8125072.0
93,Ohiggins,6/4/2020,-34.1547941,-70.76876290000001,36,32.0,4.0,1,991063.0
93,Maule,6/4/2020,-35.4270536,-71.6483745,137,117.0,20.0,2,1131939.0
93,Nuble,6/4/2020,-36.60968629999999,-72.12799759999999,43,36.0,7.0,0,511551.0
93,Biobio,6/4/2020,-36.8249391,-73.04013379999999,86,68.0,18.0,2,1663696.0
93,Araucania,6/4/2020,-38.736996600000005,-72.6018527,9,6.0,3.0,0,1014343.0
93,Los Rios,6/4/2020,-39.8185499,-73.2417066,7,6.0,1.0,0,405835.0
93,Los Lagos,6/4/2020,-41.449172600000004,-72.9594584,13,13.0,0.0,0,891440.0
93,Aysen,6/4/2020,-45.2066761,-72.6862988,1,1.0,0.0,0,107297.0
93,Magallanes,6/4/2020,-53.14809720000001,-70.9503614,6,6.0,0.0,0,178362.0
94,Arica y Parinacota,6/5/2020,-18.4781181,-70.3141952,46,40.0,6.0,1,252110.0
94,Tarapaca,6/5/2020,-20.2141288,-70.140672,155,139.0,16.0,0,382773.0
94,Antofagasta,6/5/2020,-22.4457586,-68.9203724,62,53.0,9.0,4,691854.0
94,Atacama,6/5/2020,-27.384218100000005,-70.3308447,11,8.0,3.0,0,314709.0
94,Coquimbo,6/5/2020,-29.9682462,-71.339197,60,37.0,23.0,1,836096.0
94,Valparaiso,6/5/2020,-33.0097842,-71.5517663,249,233.0,16.0,10,1960170.0
94,Metropolitana,6/5/2020,-33.3923636,-70.608036,3176,2888.0,288.0,71,8125072.0
94,Ohiggins,6/5/2020,-34.1547941,-70.76876290000001,49,45.0,4.0,1,991063.0
94,Maule,6/5/2020,-35.4270536,-71.6483745,102,96.0,6.0,3,1131939.0
94,Nuble,6/5/2020,-36.60968629999999,-72.12799759999999,57,52.0,5.0,0,511551.0
94,Biobio,6/5/2020,-36.8249391,-73.04013379999999,78,67.0,11.0,0,1663696.0
94,Araucania,6/5/2020,-38.736996600000005,-72.6018527,106,89.0,17.0,1,1014343.0
94,Los Rios,6/5/2020,-39.8185499,-73.2417066,11,7.0,4.0,0,405835.0
94,Los Lagos,6/5/2020,-41.449172600000004,-72.9594584,42,35.0,7.0,0,891440.0
94,Aysen,6/5/2020,-45.2066761,-72.6862988,0,0.0,0.0,0,107297.0
94,Magallanes,6/5/2020,-53.14809720000001,-70.9503614,3,1.0,2.0,0,178362.0
95,Arica y Parinacota,6/6/2020,-18.4781181,-70.3141952,37,33.0,4.0,0,252110.0
