region,comuna,date,WeeklyCases,week,CumCases,Pop
Biobio,San Pedro de la Paz,Week 4: 03/15 to 03/21,0,4,0,145906
Biobio,San Pedro de la Paz,Week 13: 05/17 to 05/23,0,13,0,145906
Biobio,San Pedro de la Paz,Week 2: 03/01 to 03/07,0,2,0,145906
Biobio,San Pedro de la Paz,Week 11: 05/03 to 05/09,0,11,0,145906
Biobio,San Pedro de la Paz,Week 16: 06/07 to 06/13,0,16,0,145906
Biobio,San Pedro de la Paz,Week 7: 04/05 to 04/11,0,7,0,145906
Biobio,San Pedro de la Paz,Week 6: 03/29 to 04/04,0,6,0,145906
Biobio,San Pedro de la Paz,Week 12: 05/10 to 05/16,0,12,0,145906
Biobio,San Pedro de la Paz,Week 9: 04/19 to 04/25,0,9,0,145906
Biobio,San Pedro de la Paz,Week 10: 04/26 to 05/02,0,10,0,145906
Biobio,San Pedro de la Paz,Week 14: 05/24 to 05/30,0,14,0,145906
Maule,San Rafael,Week 13: 05/17 to 05/23,0,13,0,9959
Maule,San Rafael,Week 10: 04/26 to 05/02,0,10,0,9959
Maule,San Rafael,Week 3: 03/08 to 03/14,0,3,0,9959
Maule,San Rafael,Week 4: 03/15 to 03/21,0,4,0,9959
Maule,San Rafael,Week 16: 06/07 to 06/13,0,16,0,9959
Maule,San Rafael,Week 6: 03/29 to 04/04,0,6,0,9959
Maule,San Rafael,Week 0: 02/16 to 02/22,0,0,0,9959
Maule,San Rafael,Week 1: 02/23 to 02/29,0,1,0,9959
Maule,San Rafael,Week 5: 03/22 to 03/28,0,5,0,9959
Maule,San Rafael,Week 14: 05/24 to 05/30,0,14,0,9959
Maule,San Rafael,Week 2: 03/01 to 03/07,0,2,0,9959
Maule,San Rafael,Week 9: 04/19 to 04/25,0,9,0,9959
Maule,San Rafael,Week 7: 04/05 to 04/11,0,7,0,9959
Maule,San Rafael,Week 11: 05/03 to 05/09,0,11,0,9959
Maule,San Rafael,Week 12: 05/10 to 05/16,0,12,0,9959
Maule,San Rafael,Week 8: 04/12 to 04/18,0,8,0,9959
Maule,San Rafael,Week 15: 05/31 to 06/06,0,15,0,9959
Metropolitana,San Ramon,Week 1: 02/23 to 02/29,0,1,0,86510
Metropolitana,San Ramon,Week 9: 04/19 to 04/25,0,9,0,86510
Metropolitana,San Ramon,Week 0: 02/16 to 02/22,0,0,0,86510
Metropolitana,San Ramon,Week 7: 04/05 to 04/11,0,7,0,86510
Metropolitana,San Ramon,Week 2: 03/01 to 03/07,0,2,0,86510
Metropolitana,San Ramon,Week 13: 05/17 to 05/23,0,13,0,86510
Metropolitana,San Ramon,Week 3: 03/08 to 03/14,0,3,0,86510
Metropolitana,San Ramon,Week 10: 04/26 to 05/02,0,10,0,86510
Metropolitana,San Ramon,Week 5: 03/22 to 03/28,0,5,0,86510
Metropolitana,San Ramon,Week 11: 05/03 to 05/09,0,11,0,86510
Metropolitana,San Ramon,Week 16: 06/07 to 06/13,0,16,0,86510
Metropolitana,San Ramon,Week 4: 03/15 to 03/21,0,4,0,86510
Metropolitana,San Ramon,Week 15: 05/31 to 06/06,0,15,0,86510
Metropolitana,San Ramon,Week 14: 05/24 to 05/30,0,14,0,86510
Metropolitana,San Ramon,Week 8: 04/12 to 04/18,0,8,0,86510
Metropolitana,San Ramon,Week 12: 05/10 to 05/16,0,12,0,86510
Metropolitana,San Ramon,Week 6: 03/29 to 04/04,0,6,0,86510
Biobio,San Rosendo,Week 1: 02/23 to 02/29,0,1,0,3611
Biobio,San Rosendo,Week 4: 03/15 to 03/21,0,4,0,3611
Biobio,San Rosendo,Week 15: 05/31 to 06/06,0,15,0,3611
Biobio,San Rosendo,Week 13: 05/17 to 05/23,0,13,0,3611
Biobio,San Rosendo,Week 14: 05/24 to 05/30,0,14,0,3611
Biobio,San Rosendo,Week 10: 04/26 to 05/02,0,10,0,3611
Biobio,San Rosendo,Week 0: 02/16 to 02/22,0,0,0,3611
Biobio,San Rosendo,Week 16: 06/07 to 06/13,0,16,0,3611
Biobio,San Rosendo,Week 8: 04/12 to 04/18,0,8,0,3611
Biobio,San Rosendo,Week 3: 03/08 to 03/14,0,3,0,3611
Biobio,San Rosendo,Week 12: 05/10 to 05/16,0,12,0,3611
Biobio,San Rosendo,Week 2: 03/01 to 03/07,0,2,0,3611
Biobio,San Rosendo,Week 9: 04/19 to 04/25,0,9,0,3611
Biobio,San Rosendo,Week 5: 03/22 to 03/28,0,5,0,3611
Biobio,San Rosendo,Week 6: 03/29 to 04/04,0,6,0,3611
Biobio,San Rosendo,Week 11: 05/03 to 05/09,0,11,0,3611
Biobio,San Rosendo,Week 7: 04/05 to 04/11,0,7,0,3611
Ohiggins,San Vicente,Week 2: 03/01 to 03/07,0,2,0,50617
Ohiggins,San Vicente,Week 13: 05/17 to 05/23,0,13,0,50617
Ohiggins,San Vicente,Week 6: 03/29 to 04/04,0,6,0,50617
Ohiggins,San Vicente,Week 15: 05/31 to 06/06,0,15,0,50617
Ohiggins,San Vicente,Week 12: 05/10 to 05/16,0,12,0,50617
Ohiggins,San Vicente,Week 8: 04/12 to 04/18,0,8,0,50617
Ohiggins,San Vicente,Week 1: 02/23 to 02/29,0,1,0,50617
Ohiggins,San Vicente,Week 0: 02/16 to 02/22,0,0,0,50617
Ohiggins,San Vicente,Week 10: 04/26 to 05/02,0,10,0,50617
Ohiggins,San Vicente,Week 16: 06/07 to 06/13,0,16,0,50617
Ohiggins,San Vicente,Week 3: 03/08 to 03/14,0,3,0,50617
Ohiggins,San Vicente,Week 9: 04/19 to 04/25,0,9,0,50617
Ohiggins,San Vicente,Week 14: 05/24 to 05/30,0,14,0,50617
Ohiggins,San Vicente,Week 7: 04/05 to 04/11,0,7,0,50617
Ohiggins,San Vicente,Week 5: 03/22 to 03/28,0,5,0,50617
Ohiggins,San Vicente,Week 4: 03/15 to 03/21,0,4,0,50617
Ohiggins,San Vicente,Week 11: 05/03 to 05/09,0,11,0,50617
Biobio,Santa Barbara,Week 8: 04/12 to 04/18,0,8,0,14592
Biobio,Santa Barbara,Week 15: 05/31 to 06/06,0,15,0,14592
Biobio,Santa Barbara,Week 14: 05/24 to 05/30,0,14,0,14592
Biobio,Santa Barbara,Week 3: 03/08 to 03/14,0,3,0,14592
Biobio,Santa Barbara,Week 9: 04/19 to 04/25,0,9,0,14592
Biobio,Santa Barbara,Week 6: 03/29 to 04/04,0,6,0,14592
Biobio,Santa Barbara,Week 2: 03/01 to 03/07,0,2,0,14592
Biobio,Santa Barbara,Week 5: 03/22 to 03/28,0,5,0,14592
Biobio,Santa Barbara,Week 13: 05/17 to 05/23,0,13,0,14592
Biobio,Santa Barbara,Week 16: 06/07 to 06/13,0,16,0,14592
Biobio,Santa Barbara,Week 10: 04/26 to 05/02,0,10,0,14592
Biobio,Santa Barbara,Week 11: 05/03 to 05/09,0,11,0,14592
Biobio,Santa Barbara,Week 0: 02/16 to 02/22,0,0,0,14592
Biobio,Santa Barbara,Week 7: 04/05 to 04/11,0,7,0,14592
Biobio,Santa Barbara,Week 4: 03/15 to 03/21,0,4,0,14592
Biobio,Santa Barbara,Week 1: 02/23 to 02/29,0,1,0,14592
Biobio,Santa Barbara,Week 12: 05/10 to 05/16,0,12,0,14592
Ohiggins,Santa Cruz,Week 0: 02/16 to 02/22,0,0,0,41096
Ohiggins,Santa Cruz,Week 15: 05/31 to 06/06,0,15,0,41096
Ohiggins,Santa Cruz,Week 10: 04/26 to 05/02,0,10,0,41096
Ohiggins,Santa Cruz,Week 16: 06/07 to 06/13,0,16,0,41096
Ohiggins,Santa Cruz,Week 14: 05/24 to 05/30,0,14,0,41096
Ohiggins,Santa Cruz,Week 8: 04/12 to 04/18,0,8,0,41096
Ohiggins,Santa Cruz,Week 13: 05/17 to 05/23,0,13,0,41096
Ohiggins,Santa Cruz,Week 7: 04/05 to 04/11,0,7,0,41096
Ohiggins,Santa Cruz,Week 4: 03/15 to 03/21,0,4,0,41096
Ohiggins,Santa Cruz,Week 5: 03/22 to 03/28,0,5,0,41096
Ohiggins,Santa Cruz,Week 11: 05/03 to 05/09,0,11,0,41096
Ohiggins,Santa Cruz,Week 12: 05/10 to 05/16,0,12,0,41096
Ohiggins,Santa Cruz,Week 3: 03/08 to 03/14,0,3,0,41096
Ohiggins,Santa Cruz,Week 2: 03/01 to 03/07,0,2,0,41096
Ohiggins,Santa Cruz,Week 9: 04/19 to 04/25,0,9,0,41096
Ohiggins,Santa Cruz,Week 6: 03/29 to 04/04,0,6,0,41096
Ohiggins,Santa Cruz,Week 1: 02/23 to 02/29,0,1,0,41096
Biobio,Santa Juana,Week 14: 05/24 to 05/30,0,14,0,14779
Biobio,Santa Juana,Week 7: 04/05 to 04/11,0,7,0,14779
Biobio,Santa Juana,Week 2: 03/01 to 03/07,0,2,0,14779
Biobio,Santa Juana,Week 5: 03/22 to 03/28,0,5,0,14779
Biobio,Santa Juana,Week 6: 03/29 to 04/04,0,6,0,14779
Biobio,Santa Juana,Week 10: 04/26 to 05/02,0,10,0,14779
Biobio,Santa Juana,Week 16: 06/07 to 06/13,0,16,0,14779
Biobio,Santa Juana,Week 9: 04/19 to 04/25,0,9,0,14779
Biobio,Santa Juana,Week 1: 02/23 to 02/29,0,1,0,14779
Biobio,Santa Juana,Week 13: 05/17 to 05/23,0,13,0,14779
Biobio,Santa Juana,Week 8: 04/12 to 04/18,0,8,0,14779
Biobio,Santa Juana,Week 4: 03/15 to 03/21,0,4,0,14779
Biobio,Santa Juana,Week 11: 05/03 to 05/09,0,11,0,14779
Biobio,Santa Juana,Week 3: 03/08 to 03/14,0,3,0,14779
Biobio,Santa Juana,Week 12: 05/10 to 05/16,0,12,0,14779
Biobio,Santa Juana,Week 15: 05/31 to 06/06,0,15,0,14779
Biobio,Santa Juana,Week 0: 02/16 to 02/22,0,0,0,14779
Valparaiso,Santa Maria,Week 7: 04/05 to 04/11,0,7,0,16367
Valparaiso,Santa Maria,Week 8: 04/12 to 04/18,0,8,0,16367
Valparaiso,Santa Maria,Week 1: 02/23 to 02/29,0,1,0,16367
Valparaiso,Santa Maria,Week 0: 02/16 to 02/22,0,0,0,16367
Valparaiso,Santa Maria,Week 13: 05/17 to 05/23,0,13,0,16367
Valparaiso,Santa Maria,Week 6: 03/29 to 04/04,0,6,0,16367
Valparaiso,Santa Maria,Week 11: 05/03 to 05/09,0,11,0,16367
Valparaiso,Santa Maria,Week 3: 03/08 to 03/14,0,3,0,16367
Valparaiso,Santa Maria,Week 4: 03/15 to 03/21,0,4,0,16367
Valparaiso,Santa Maria,Week 12: 05/10 to 05/16,0,12,0,16367
Valparaiso,Santa Maria,Week 9: 04/19 to 04/25,0,9,0,16367
Valparaiso,Santa Maria,Week 15: 05/31 to 06/06,0,15,0,16367
Valparaiso,Santa Maria,Week 2: 03/01 to 03/07,0,2,0,16367
Valparaiso,Santa Maria,Week 16: 06/07 to 06/13,0,16,0,16367
Valparaiso,Santa Maria,Week 10: 04/26 to 05/02,0,10,0,16367
Valparaiso,Santa Maria,Week 14: 05/24 to 05/30,0,14,0,16367
Valparaiso,Santa Maria,Week 5: 03/22 to 03/28,0,5,0,16367
Metropolitana,Santiago,Week 14: 05/24 to 05/30,0,14,0,503147
Metropolitana,Santiago,Week 0: 02/16 to 02/22,0,0,0,503147
Metropolitana,Santiago,Week 15: 05/31 to 06/06,0,15,0,503147
Metropolitana,Santiago,Week 1: 02/23 to 02/29,0,1,0,503147
Metropolitana,Santiago,Week 16: 06/07 to 06/13,0,16,0,503147
Metropolitana,Santiago,Week 6: 03/29 to 04/04,0,6,0,503147
Metropolitana,Santiago,Week 5: 03/22 to 03/28,0,5,0,503147
Metropolitana,Santiago,Week 7: 04/05 to 04/11,0,7,0,503147
Metropolitana,Santiago,Week 4: 03/15 to 03/21,0,4,0,503147
Metropolitana,Santiago,Week 11: 05/03 to 05/09,0,11,0,503147
Metropolitana,Santiago,Week 2: 03/01 to 03/07,0,2,0,503147
Metropolitana,Santiago,Week 13: 05/17 to 05/23,0,13,0,503147
Metropolitana,Santiago,Week 3: 03/08 to 03/14,0,3,0,503147
Metropolitana,Santiago,Week 8: 04/12 to 04/18,0,8,0,503147
Metropolitana,Santiago,Week 9: 04/19 to 04/25,0,9,0,503147
Metropolitana,Santiago,Week 10: 04/26 to 05/02,0,10,0,503147
Metropolitana,Santiago,Week 12: 05/10 to 05/16,0,12,0,503147
Valparaiso,Santo Domingo,Week 0: 02/16 to 02/22,0,0,0,11934
Valparaiso,Santo Domingo,Week 11: 05/03 to 05/09,0,11,0,11934
Valparaiso,Santo Domingo,Week 1: 02/23 to 02/29,0,1,0,11934
Valparaiso,Santo Domingo,Week 14: 05/24 to 05/30,0,14,0,11934
Valparaiso,Santo Domingo,Week 7: 04/05 to 04/11,0,7,0,11934
Valparaiso,Santo Domingo,Week 4: 03/15 to 03/21,0,4,0,11934
Valparaiso,Santo Domingo,Week 16: 06/07 to 06/13,0,16,0,11934
Valparaiso,Santo Domingo,Week 3: 03/08 to 03/14,0,3,0,11934
Valparaiso,Santo Domingo,Week 10: 04/26 to 05/02,0,10,0,11934
Valparaiso,Santo Domingo,Week 5: 03/22 to 03/28,0,5,0,11934
Valparaiso,Santo Domingo,Week 13: 05/17 to 05/23,0,13,0,11934
Valparaiso,Santo Domingo,Week 9: 04/19 to 04/25,0,9,0,11934
Valparaiso,Santo Domingo,Week 8: 04/12 to 04/18,0,8,0,11934
Valparaiso,Santo Domingo,Week 15: 05/31 to 06/06,0,15,0,11934
Valparaiso,Santo Domingo,Week 6: 03/29 to 04/04,0,6,0,11934
Valparaiso,Santo Domingo,Week 2: 03/01 to 03/07,0,2,0,11934
Valparaiso,Santo Domingo,Week 12: 05/10 to 05/16,0,12,0,11934
Antofagasta,Sierra Gorda,Week 13: 05/17 to 05/23,0,13,0,1746
Antofagasta,Sierra Gorda,Week 0: 02/16 to 02/22,0,0,0,1746
Antofagasta,Sierra Gorda,Week 12: 05/10 to 05/16,0,12,0,1746
Antofagasta,Sierra Gorda,Week 2: 03/01 to 03/07,0,2,0,1746
Antofagasta,Sierra Gorda,Week 14: 05/24 to 05/30,0,14,0,1746
Antofagasta,Sierra Gorda,Week 5: 03/22 to 03/28,0,5,0,1746
Antofagasta,Sierra Gorda,Week 1: 02/23 to 02/29,0,1,0,1746
Antofagasta,Sierra Gorda,Week 9: 04/19 to 04/25,0,9,0,1746
Antofagasta,Sierra Gorda,Week 7: 04/05 to 04/11,0,7,0,1746
Antofagasta,Sierra Gorda,Week 8: 04/12 to 04/18,0,8,0,1746
Antofagasta,Sierra Gorda,Week 6: 03/29 to 04/04,0,6,0,1746
Antofagasta,Sierra Gorda,Week 10: 04/26 to 05/02,0,10,0,1746
Antofagasta,Sierra Gorda,Week 11: 05/03 to 05/09,0,11,0,1746
Antofagasta,Sierra Gorda,Week 3: 03/08 to 03/14,0,3,0,1746
Antofagasta,Sierra Gorda,Week 15: 05/31 to 06/06,0,15,0,1746
Antofagasta,Sierra Gorda,Week 16: 06/07 to 06/13,0,16,0,1746
Antofagasta,Sierra Gorda,Week 4: 03/15 to 03/21,0,4,0,1746
Metropolitana,Talagante,Week 1: 02/23 to 02/29,0,1,0,81838
Metropolitana,Talagante,Week 8: 04/12 to 04/18,0,8,0,81838
Metropolitana,Talagante,Week 14: 05/24 to 05/30,0,14,0,81838
Metropolitana,Talagante,Week 9: 04/19 to 04/25,0,9,0,81838
Metropolitana,Talagante,Week 0: 02/16 to 02/22,0,0,0,81838
Metropolitana,Talagante,Week 4: 03/15 to 03/21,0,4,0,81838
Metropolitana,Talagante,Week 6: 03/29 to 04/04,0,6,0,81838
Metropolitana,Talagante,Week 5: 03/22 to 03/28,0,5,0,81838
Metropolitana,Talagante,Week 3: 03/08 to 03/14,0,3,0,81838
Metropolitana,Talagante,Week 12: 05/10 to 05/16,0,12,0,81838
Metropolitana,Talagante,Week 13: 05/17 to 05/23,0,13,0,81838
Metropolitana,Talagante,Week 16: 06/07 to 06/13,0,16,0,81838
Metropolitana,Talagante,Week 7: 04/05 to 04/11,0,7,0,81838
Metropolitana,Talagante,Week 15: 05/31 to 06/06,0,15,0,81838
Metropolitana,Talagante,Week 11: 05/03 to 05/09,0,11,0,81838
Metropolitana,Talagante,Week 2: 03/01 to 03/07,0,2,0,81838
Metropolitana,Talagante,Week 10: 04/26 to 05/02,0,10,0,81838
Maule,Talca,Week 15: 05/31 to 06/06,0,15,0,236724
Maule,Talca,Week 7: 04/05 to 04/11,0,7,0,236724
Maule,Talca,Week 4: 03/15 to 03/21,0,4,0,236724
Maule,Talca,Week 1: 02/23 to 02/29,0,1,0,236724
Maule,Talca,Week 9: 04/19 to 04/25,0,9,0,236724
Maule,Talca,Week 10: 04/26 to 05/02,0,10,0,236724
Maule,Talca,Week 14: 05/24 to 05/30,0,14,0,236724
Maule,Talca,Week 16: 06/07 to 06/13,0,16,0,236724
Maule,Talca,Week 12: 05/10 to 05/16,0,12,0,236724
Maule,Talca,Week 3: 03/08 to 03/14,0,3,0,236724
Maule,Talca,Week 6: 03/29 to 04/04,0,6,0,236724
Maule,Talca,Week 8: 04/12 to 04/18,0,8,0,236724
Maule,Talca,Week 5: 03/22 to 03/28,0,5,0,236724
Maule,Talca,Week 13: 05/17 to 05/23,0,13,0,236724
Maule,Talca,Week 0: 02/16 to 02/22,0,0,0,236724
Maule,Talca,Week 11: 05/03 to 05/09,0,11,0,236724
Maule,Talca,Week 2: 03/01 to 03/07,0,2,0,236724
Biobio,Talcahuano,Week 16: 06/07 to 06/13,0,16,0,158345
Biobio,Talcahuano,Week 7: 04/05 to 04/11,0,7,0,158345
Biobio,Talcahuano,Week 15: 05/31 to 06/06,0,15,0,158345
Biobio,Talcahuano,Week 5: 03/22 to 03/28,0,5,0,158345
Biobio,Talcahuano,Week 9: 04/19 to 04/25,0,9,0,158345
Biobio,Talcahuano,Week 10: 04/26 to 05/02,0,10,0,158345
Biobio,Talcahuano,Week 8: 04/12 to 04/18,0,8,0,158345
Biobio,Talcahuano,Week 0: 02/16 to 02/22,0,0,0,158345
Biobio,Talcahuano,Week 4: 03/15 to 03/21,0,4,0,158345
Biobio,Talcahuano,Week 3: 03/08 to 03/14,0,3,0,158345
Biobio,Talcahuano,Week 12: 05/10 to 05/16,0,12,0,158345
Biobio,Talcahuano,Week 14: 05/24 to 05/30,0,14,0,158345
Biobio,Talcahuano,Week 2: 03/01 to 03/07,0,2,0,158345
Biobio,Talcahuano,Week 11: 05/03 to 05/09,0,11,0,158345
Biobio,Talcahuano,Week 13: 05/17 to 05/23,0,13,0,158345
Biobio,Talcahuano,Week 1: 02/23 to 02/29,0,1,0,158345
Biobio,Talcahuano,Week 6: 03/29 to 04/04,0,6,0,158345
Antofagasta,Taltal,Week 6: 03/29 to 04/04,0,6,0,13657
Antofagasta,Taltal,Week 8: 04/12 to 04/18,0,8,0,13657
Antofagasta,Taltal,Week 2: 03/01 to 03/07,0,2,0,13657
Antofagasta,Taltal,Week 4: 03/15 to 03/21,0,4,0,13657
Antofagasta,Taltal,Week 1: 02/23 to 02/29,0,1,0,13657
Antofagasta,Taltal,Week 9: 04/19 to 04/25,0,9,0,13657
Antofagasta,Taltal,Week 16: 06/07 to 06/13,0,16,0,13657
Antofagasta,Taltal,Week 11: 05/03 to 05/09,0,11,0,13657
Antofagasta,Taltal,Week 0: 02/16 to 02/22,0,0,0,13657
Antofagasta,Taltal,Week 7: 04/05 to 04/11,0,7,0,13657
Antofagasta,Taltal,Week 12: 05/10 to 05/16,0,12,0,13657
Antofagasta,Taltal,Week 15: 05/31 to 06/06,0,15,0,13657
Antofagasta,Taltal,Week 3: 03/08 to 03/14,0,3,0,13657
Antofagasta,Taltal,Week 10: 04/26 to 05/02,0,10,0,13657
Antofagasta,Taltal,Week 13: 05/17 to 05/23,0,13,0,13657
Antofagasta,Taltal,Week 14: 05/24 to 05/30,0,14,0,13657
Antofagasta,Taltal,Week 5: 03/22 to 03/28,0,5,0,13657
Araucania,Temuco,Week 10: 04/26 to 05/02,0,10,0,302931
Araucania,Temuco,Week 1: 02/23 to 02/29,0,1,0,302931
Araucania,Temuco,Week 11: 05/03 to 05/09,0,11,0,302931
Araucania,Temuco,Week 6: 03/29 to 04/04,0,6,0,302931
Araucania,Temuco,Week 8: 04/12 to 04/18,0,8,0,302931
Araucania,Temuco,Week 0: 02/16 to 02/22,0,0,0,302931
Araucania,Temuco,Week 14: 05/24 to 05/30,0,14,0,302931
Araucania,Temuco,Week 3: 03/08 to 03/14,0,3,0,302931
Araucania,Temuco,Week 12: 05/10 to 05/16,0,12,0,302931
Araucania,Temuco,Week 15: 05/31 to 06/06,0,15,0,302931
Araucania,Temuco,Week 5: 03/22 to 03/28,0,5,0,302931
Araucania,Temuco,Week 9: 04/19 to 04/25,0,9,0,302931
Araucania,Temuco,Week 16: 06/07 to 06/13,0,16,0,302931
Araucania,Temuco,Week 7: 04/05 to 04/11,0,7,0,302931
Araucania,Temuco,Week 2: 03/01 to 03/07,0,2,0,302931
Araucania,Temuco,Week 4: 03/15 to 03/21,0,4,0,302931
Araucania,Temuco,Week 13: 05/17 to 05/23,0,13,0,302931
Maule,Teno,Week 12: 05/10 to 05/16,0,12,0,30850
Maule,Teno,Week 5: 03/22 to 03/28,0,5,0,30850
Maule,Teno,Week 14: 05/24 to 05/30,0,14,0,30850
Maule,Teno,Week 7: 04/05 to 04/11,0,7,0,30850
Maule,Teno,Week 9: 04/19 to 04/25,0,9,0,30850
Maule,Teno,Week 13: 05/17 to 05/23,0,13,0,30850
Maule,Teno,Week 15: 05/31 to 06/06,0,15,0,30850
Maule,Teno,Week 8: 04/12 to 04/18,0,8,0,30850
Maule,Teno,Week 10: 04/26 to 05/02,0,10,0,30850
Maule,Teno,Week 0: 02/16 to 02/22,0,0,0,30850
Maule,Teno,Week 4: 03/15 to 03/21,0,4,0,30850
Maule,Teno,Week 1: 02/23 to 02/29,0,1,0,30850
Maule,Teno,Week 11: 05/03 to 05/09,0,11,0,30850
Maule,Teno,Week 16: 06/07 to 06/13,0,16,0,30850
Maule,Teno,Week 6: 03/29 to 04/04,0,6,0,30850
Maule,Teno,Week 2: 03/01 to 03/07,0,2,0,30850
Maule,Teno,Week 3: 03/08 to 03/14,0,3,0,30850
Araucania,Teodoro Schmidt,Week 2: 03/01 to 03/07,0,2,0,15786
Araucania,Teodoro Schmidt,Week 11: 05/03 to 05/09,0,11,0,15786
Araucania,Teodoro Schmidt,Week 3: 03/08 to 03/14,0,3,0,15786
Araucania,Teodoro Schmidt,Week 0: 02/16 to 02/22,0,0,0,15786
Araucania,Teodoro Schmidt,Week 14: 05/24 to 05/30,0,14,0,15786
Araucania,Teodoro Schmidt,Week 6: 03/29 to 04/04,0,6,0,15786
Araucania,Teodoro Schmidt,Week 15: 05/31 to 06/06,0,15,0,15786
Araucania,Teodoro Schmidt,Week 1: 02/23 to 02/29,0,1,0,15786
Araucania,Teodoro Schmidt,Week 13: 05/17 to 05/23,0,13,0,15786
Araucania,Teodoro Schmidt,Week 12: 05/10 to 05/16,0,12,0,15786
Araucania,Teodoro Schmidt,Week 10: 04/26 to 05/02,0,10,0,15786
Araucania,Teodoro Schmidt,Week 16: 06/07 to 06/13,0,16,0,15786
Araucania,Teodoro Schmidt,Week 9: 04/19 to 04/25,0,9,0,15786
Araucania,Teodoro Schmidt,Week 4: 03/15 to 03/21,0,4,0,15786
Araucania,Teodoro Schmidt,Week 7: 04/05 to 04/11,0,7,0,15786
Araucania,Teodoro Schmidt,Week 5: 03/22 to 03/28,0,5,0,15786
Araucania,Teodoro Schmidt,Week 8: 04/12 to 04/18,0,8,0,15786
Atacama,Tierra Amarilla,Week 4: 03/15 to 03/21,0,4,0,14312
Atacama,Tierra Amarilla,Week 1: 02/23 to 02/29,0,1,0,14312
Atacama,Tierra Amarilla,Week 11: 05/03 to 05/09,0,11,0,14312
Atacama,Tierra Amarilla,Week 2: 03/01 to 03/07,0,2,0,14312
Atacama,Tierra Amarilla,Week 7: 04/05 to 04/11,0,7,0,14312
Atacama,Tierra Amarilla,Week 8: 04/12 to 04/18,0,8,0,14312
Atacama,Tierra Amarilla,Week 6: 03/29 to 04/04,0,6,0,14312
Atacama,Tierra Amarilla,Week 3: 03/08 to 03/14,0,3,0,14312
Atacama,Tierra Amarilla,Week 5: 03/22 to 03/28,0,5,0,14312
Atacama,Tierra Amarilla,Week 13: 05/17 to 05/23,0,13,0,14312
Atacama,Tierra Amarilla,Week 15: 05/31 to 06/06,0,15,0,14312
Atacama,Tierra Amarilla,Week 10: 04/26 to 05/02,0,10,0,14312
Atacama,Tierra Amarilla,Week 12: 05/10 to 05/16,0,12,0,14312
Atacama,Tierra Amarilla,Week 0: 02/16 to 02/22,0,0,0,14312
Atacama,Tierra Amarilla,Week 14: 05/24 to 05/30,0,14,0,14312
Atacama,Tierra Amarilla,Week 9: 04/19 to 04/25,0,9,0,14312
Atacama,Tierra Amarilla,Week 16: 06/07 to 06/13,0,16,0,14312
Metropolitana,Tiltil,Week 3: 03/08 to 03/14,0,3,0,21477
Metropolitana,Tiltil,Week 5: 03/22 to 03/28,0,5,0,21477
Metropolitana,Tiltil,Week 2: 03/01 to 03/07,0,2,0,21477
Metropolitana,Tiltil,Week 4: 03/15 to 03/21,0,4,0,21477
Metropolitana,Tiltil,Week 11: 05/03 to 05/09,0,11,0,21477
Metropolitana,Tiltil,Week 16: 06/07 to 06/13,0,16,0,21477
Metropolitana,Tiltil,Week 8: 04/12 to 04/18,0,8,0,21477
Metropolitana,Tiltil,Week 6: 03/29 to 04/04,0,6,0,21477
Metropolitana,Tiltil,Week 0: 02/16 to 02/22,0,0,0,21477
Metropolitana,Tiltil,Week 15: 05/31 to 06/06,0,15,0,21477
Metropolitana,Tiltil,Week 14: 05/24 to 05/30,0,14,0,21477
Metropolitana,Tiltil,Week 12: 05/10 to 05/16,0,12,0,21477
Metropolitana,Tiltil,Week 1: 02/23 to 02/29,0,1,0,21477
Metropolitana,Tiltil,Week 10: 04/26 to 05/02,0,10,0,21477
Metropolitana,Tiltil,Week 7: 04/05 to 04/11,0,7,0,21477
Metropolitana,Tiltil,Week 9: 04/19 to 04/25,0,9,0,21477
Metropolitana,Tiltil,Week 13: 05/17 to 05/23,0,13,0,21477
Magallanes,Timaukel,Week 12: 05/10 to 05/16,0,12,0,282
Magallanes,Timaukel,Week 10: 04/26 to 05/02,0,10,0,282
Magallanes,Timaukel,Week 5: 03/22 to 03/28,0,5,0,282
Magallanes,Timaukel,Week 3: 03/08 to 03/14,0,3,0,282
Magallanes,Timaukel,Week 0: 02/16 to 02/22,0,0,0,282
Magallanes,Timaukel,Week 16: 06/07 to 06/13,0,16,0,282
Magallanes,Timaukel,Week 13: 05/17 to 05/23,0,13,0,282
Magallanes,Timaukel,Week 4: 03/15 to 03/21,0,4,0,282
Magallanes,Timaukel,Week 6: 03/29 to 04/04,0,6,0,282
Magallanes,Timaukel,Week 8: 04/12 to 04/18,0,8,0,282
Magallanes,Timaukel,Week 9: 04/19 to 04/25,0,9,0,282
Magallanes,Timaukel,Week 1: 02/23 to 02/29,0,1,0,282
Magallanes,Timaukel,Week 2: 03/01 to 03/07,0,2,0,282
Magallanes,Timaukel,Week 15: 05/31 to 06/06,0,15,0,282
Magallanes,Timaukel,Week 14: 05/24 to 05/30,0,14,0,282
Magallanes,Timaukel,Week 11: 05/03 to 05/09,0,11,0,282
Magallanes,Timaukel,Week 7: 04/05 to 04/11,0,7,0,282
Biobio,Tirua,Week 3: 03/08 to 03/14,0,3,0,11019
Biobio,Tirua,Week 7: 04/05 to 04/11,0,7,0,11019
Biobio,Tirua,Week 11: 05/03 to 05/09,0,11,0,11019
Biobio,Tirua,Week 15: 05/31 to 06/06,0,15,0,11019
