v1,id,region,comuna,date,WeeklyCases,week,address,address2,empty_address,formattedaddress,lat,lon,CumCases,Pop
2741,Quilaco-Biobio,Biobio,Quilaco,Week 1: 02/23 to 02/29,0,1,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2743,Quilaco-Biobio,Biobio,Quilaco,Week 2: 03/01 to 03/07,0,2,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2744,Quilaco-Biobio,Biobio,Quilaco,Week 3: 03/08 to 03/14,0,3,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2745,Quilaco-Biobio,Biobio,Quilaco,Week 4: 03/15 to 03/21,0,4,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2746,Quilaco-Biobio,Biobio,Quilaco,Week 5: 03/22 to 03/28,0,5,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2747,Quilaco-Biobio,Biobio,Quilaco,Week 6: 03/29 to 04/04,0,6,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2748,Quilaco-Biobio,Biobio,Quilaco,Week 7: 04/05 to 04/11,0,7,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2749,Quilaco-Biobio,Biobio,Quilaco,Week 8: 04/12 to 04/18,0,8,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2750,Quilaco-Biobio,Biobio,Quilaco,Week 9: 04/19 to 04/25,0,9,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2742,Quilaco-Biobio,Biobio,Quilaco,Week 10: 04/26 to 05/01,0,10,"Quilaco, Region de Biobio, Chile","Quilaco,+Region+de+Biobio,+Chile",0,"Quilaco, Bio Bio, Chile",-37.687553,-71.998665,0,4179
2762,Quilleco-Biobio,Biobio,Quilleco,Week 0: 02/16 to 02/22,0,0,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2763,Quilleco-Biobio,Biobio,Quilleco,Week 1: 02/23 to 02/29,0,1,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2765,Quilleco-Biobio,Biobio,Quilleco,Week 2: 03/01 to 03/07,0,2,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2766,Quilleco-Biobio,Biobio,Quilleco,Week 3: 03/08 to 03/14,0,3,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2767,Quilleco-Biobio,Biobio,Quilleco,Week 4: 03/15 to 03/21,0,4,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2768,Quilleco-Biobio,Biobio,Quilleco,Week 5: 03/22 to 03/28,0,5,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2769,Quilleco-Biobio,Biobio,Quilleco,Week 6: 03/29 to 04/04,0,6,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2770,Quilleco-Biobio,Biobio,Quilleco,Week 7: 04/05 to 04/11,0,7,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2771,Quilleco-Biobio,Biobio,Quilleco,Week 8: 04/12 to 04/18,0,8,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2772,Quilleco-Biobio,Biobio,Quilleco,Week 9: 04/19 to 04/25,0,9,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
2764,Quilleco-Biobio,Biobio,Quilleco,Week 10: 04/26 to 05/01,0,10,"Quilleco, Region de Biobio, Chile","Quilleco,+Region+de+Biobio,+Chile",0,"Quilleco, Bio Bio, Chile",-37.474163,-71.98362,0,10032
3290,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 0: 02/16 to 02/22,0,0,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,0,145906
3291,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 1: 02/23 to 02/29,0,1,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,0,145906
3293,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 2: 03/01 to 03/07,0,2,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,0,145906
3294,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 3: 03/08 to 03/14,6,3,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,6,145906
3295,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 4: 03/15 to 03/21,33,4,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,39,145906
3296,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 5: 03/22 to 03/28,15,5,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,54,145906
3297,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 6: 03/29 to 04/04,24,6,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,78,145906
3298,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 7: 04/05 to 04/11,9,7,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,87,145906
3299,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 8: 04/12 to 04/18,11,8,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,98,145906
3300,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 9: 04/19 to 04/25,1,9,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,99,145906
3292,San Pedro de la Paz-Biobio,Biobio,San Pedro de la Paz,Week 10: 04/26 to 05/01,0,10,"San Pedro de la Paz, Region de Biobio, Chile","San+Pedro+de+la+Paz,+Region+de+Biobio,+Chile",0,"San Pedro de la Paz, Bio Bio, Chile",-36.830536,-73.116737,99,145906
3323,San Rosendo-Biobio,Biobio,San Rosendo,Week 0: 02/16 to 02/22,0,0,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3324,San Rosendo-Biobio,Biobio,San Rosendo,Week 1: 02/23 to 02/29,0,1,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3326,San Rosendo-Biobio,Biobio,San Rosendo,Week 2: 03/01 to 03/07,0,2,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3327,San Rosendo-Biobio,Biobio,San Rosendo,Week 3: 03/08 to 03/14,0,3,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3328,San Rosendo-Biobio,Biobio,San Rosendo,Week 4: 03/15 to 03/21,0,4,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3329,San Rosendo-Biobio,Biobio,San Rosendo,Week 5: 03/22 to 03/28,0,5,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3330,San Rosendo-Biobio,Biobio,San Rosendo,Week 6: 03/29 to 04/04,0,6,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3331,San Rosendo-Biobio,Biobio,San Rosendo,Week 7: 04/05 to 04/11,0,7,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3332,San Rosendo-Biobio,Biobio,San Rosendo,Week 8: 04/12 to 04/18,0,8,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3333,San Rosendo-Biobio,Biobio,San Rosendo,Week 9: 04/19 to 04/25,0,9,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3325,San Rosendo-Biobio,Biobio,San Rosendo,Week 10: 04/26 to 05/01,0,10,"San Rosendo, Region de Biobio, Chile","San+Rosendo,+Region+de+Biobio,+Chile",0,"San Rosendo, Bio Bio, Chile",-37.262032,-72.723114,0,3611
3345,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 0: 02/16 to 02/22,0,0,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,0,14592
3346,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 1: 02/23 to 02/29,0,1,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,0,14592
3348,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 2: 03/01 to 03/07,0,2,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,0,14592
3349,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 3: 03/08 to 03/14,0,3,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,0,14592
3350,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 4: 03/15 to 03/21,0,4,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,0,14592
3351,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 5: 03/22 to 03/28,2,5,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,2,14592
3352,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 6: 03/29 to 04/04,0,6,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,2,14592
3353,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 7: 04/05 to 04/11,0,7,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,2,14592
3354,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 8: 04/12 to 04/18,0,8,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,2,14592
3355,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 9: 04/19 to 04/25,0,9,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,2,14592
3347,Santa Barbara-Biobio,Biobio,Santa Barbara,Week 10: 04/26 to 05/01,0,10,"Santa Barbara, Region de Biobio, Chile","Santa+Barbara,+Region+de+Biobio,+Chile",0,"Santa Bárbara, Bio Bio, Chile",-37.666698,-72.016701,2,14592
3367,Santa Juana-Biobio,Biobio,Santa Juana,Week 0: 02/16 to 02/22,0,0,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,0,14779
3368,Santa Juana-Biobio,Biobio,Santa Juana,Week 1: 02/23 to 02/29,0,1,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,0,14779
3370,Santa Juana-Biobio,Biobio,Santa Juana,Week 2: 03/01 to 03/07,0,2,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,0,14779
3371,Santa Juana-Biobio,Biobio,Santa Juana,Week 3: 03/08 to 03/14,0,3,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,0,14779
3372,Santa Juana-Biobio,Biobio,Santa Juana,Week 4: 03/15 to 03/21,0,4,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,0,14779
3373,Santa Juana-Biobio,Biobio,Santa Juana,Week 5: 03/22 to 03/28,0,5,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,0,14779
3374,Santa Juana-Biobio,Biobio,Santa Juana,Week 6: 03/29 to 04/04,1,6,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,1,14779
3375,Santa Juana-Biobio,Biobio,Santa Juana,Week 7: 04/05 to 04/11,0,7,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,1,14779
3376,Santa Juana-Biobio,Biobio,Santa Juana,Week 8: 04/12 to 04/18,0,8,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,1,14779
3377,Santa Juana-Biobio,Biobio,Santa Juana,Week 9: 04/19 to 04/25,1,9,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,2,14779
3369,Santa Juana-Biobio,Biobio,Santa Juana,Week 10: 04/26 to 05/01,0,10,"Santa Juana, Region de Biobio, Chile","Santa+Juana,+Region+de+Biobio,+Chile",0,"Santa Juana, Bio Bio, Chile",-37.174969,-72.945702,2,14779
3444,Talcahuano-Biobio,Biobio,Talcahuano,Week 0: 02/16 to 02/22,0,0,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,0,158345
3445,Talcahuano-Biobio,Biobio,Talcahuano,Week 1: 02/23 to 02/29,1,1,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,1,158345
3447,Talcahuano-Biobio,Biobio,Talcahuano,Week 2: 03/01 to 03/07,0,2,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,1,158345
3448,Talcahuano-Biobio,Biobio,Talcahuano,Week 3: 03/08 to 03/14,3,3,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,4,158345
3449,Talcahuano-Biobio,Biobio,Talcahuano,Week 4: 03/15 to 03/21,20,4,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,24,158345
3450,Talcahuano-Biobio,Biobio,Talcahuano,Week 5: 03/22 to 03/28,18,5,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,42,158345
3451,Talcahuano-Biobio,Biobio,Talcahuano,Week 6: 03/29 to 04/04,16,6,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,58,158345
3452,Talcahuano-Biobio,Biobio,Talcahuano,Week 7: 04/05 to 04/11,12,7,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,70,158345
3453,Talcahuano-Biobio,Biobio,Talcahuano,Week 8: 04/12 to 04/18,13,8,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,83,158345
3454,Talcahuano-Biobio,Biobio,Talcahuano,Week 9: 04/19 to 04/25,12,9,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,95,158345
3446,Talcahuano-Biobio,Biobio,Talcahuano,Week 10: 04/26 to 05/01,0,10,"Talcahuano, Region de Biobio, Chile","Talcahuano,+Region+de+Biobio,+Chile",0,"Talcahuano, Bio Bio, Chile",-36.724785,-73.116982,95,158345
3532,Tirua-Biobio,Biobio,Tirua,Week 0: 02/16 to 02/22,0,0,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,0,11019
3533,Tirua-Biobio,Biobio,Tirua,Week 1: 02/23 to 02/29,0,1,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,0,11019
3535,Tirua-Biobio,Biobio,Tirua,Week 2: 03/01 to 03/07,0,2,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,0,11019
3536,Tirua-Biobio,Biobio,Tirua,Week 3: 03/08 to 03/14,0,3,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,0,11019
3537,Tirua-Biobio,Biobio,Tirua,Week 4: 03/15 to 03/21,1,4,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,1,11019
3538,Tirua-Biobio,Biobio,Tirua,Week 5: 03/22 to 03/28,2,5,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,3,11019
3539,Tirua-Biobio,Biobio,Tirua,Week 6: 03/29 to 04/04,1,6,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,4,11019
3540,Tirua-Biobio,Biobio,Tirua,Week 7: 04/05 to 04/11,0,7,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,4,11019
3541,Tirua-Biobio,Biobio,Tirua,Week 8: 04/12 to 04/18,0,8,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,4,11019
3542,Tirua-Biobio,Biobio,Tirua,Week 9: 04/19 to 04/25,0,9,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,4,11019
3534,Tirua-Biobio,Biobio,Tirua,Week 10: 04/26 to 05/01,0,10,"Tirua, Region de Biobio, Chile","Tirua,+Region+de+Biobio,+Chile",0,"Tirúa, Bio Bio, Chile",-38.341915,-73.495514,4,11019
3565,Tome-Biobio,Biobio,Tome,Week 0: 02/16 to 02/22,0,0,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,0,58729
3566,Tome-Biobio,Biobio,Tome,Week 1: 02/23 to 02/29,0,1,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,0,58729
3568,Tome-Biobio,Biobio,Tome,Week 2: 03/01 to 03/07,0,2,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,0,58729
3569,Tome-Biobio,Biobio,Tome,Week 3: 03/08 to 03/14,0,3,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,0,58729
3570,Tome-Biobio,Biobio,Tome,Week 4: 03/15 to 03/21,10,4,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,10,58729
3571,Tome-Biobio,Biobio,Tome,Week 5: 03/22 to 03/28,11,5,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,21,58729
3572,Tome-Biobio,Biobio,Tome,Week 6: 03/29 to 04/04,12,6,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,33,58729
3573,Tome-Biobio,Biobio,Tome,Week 7: 04/05 to 04/11,7,7,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,40,58729
3574,Tome-Biobio,Biobio,Tome,Week 8: 04/12 to 04/18,9,8,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,49,58729
3575,Tome-Biobio,Biobio,Tome,Week 9: 04/19 to 04/25,1,9,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,50,58729
3567,Tome-Biobio,Biobio,Tome,Week 10: 04/26 to 05/01,0,10,"Tome, Region de Biobio, Chile","Tome,+Region+de+Biobio,+Chile",0,"Tomé, Bio Bio, Chile",-36.613155,-72.958862,50,58729
3620,Tucapel-Biobio,Biobio,Tucapel,Week 0: 02/16 to 02/22,0,0,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,0,15205
3621,Tucapel-Biobio,Biobio,Tucapel,Week 1: 02/23 to 02/29,0,1,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,0,15205
3623,Tucapel-Biobio,Biobio,Tucapel,Week 2: 03/01 to 03/07,0,2,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,0,15205
3624,Tucapel-Biobio,Biobio,Tucapel,Week 3: 03/08 to 03/14,0,3,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,0,15205
3625,Tucapel-Biobio,Biobio,Tucapel,Week 4: 03/15 to 03/21,0,4,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,0,15205
3626,Tucapel-Biobio,Biobio,Tucapel,Week 5: 03/22 to 03/28,0,5,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,0,15205
3627,Tucapel-Biobio,Biobio,Tucapel,Week 6: 03/29 to 04/04,1,6,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,1,15205
3628,Tucapel-Biobio,Biobio,Tucapel,Week 7: 04/05 to 04/11,0,7,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,1,15205
3629,Tucapel-Biobio,Biobio,Tucapel,Week 8: 04/12 to 04/18,0,8,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,1,15205
3630,Tucapel-Biobio,Biobio,Tucapel,Week 9: 04/19 to 04/25,0,9,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,1,15205
3622,Tucapel-Biobio,Biobio,Tucapel,Week 10: 04/26 to 05/01,0,10,"Tucapel, Region de Biobio, Chile","Tucapel,+Region+de+Biobio,+Chile",0,"Tucapel, Bio Bio, Chile",-37.292305,-71.951218,1,15205
